"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_106686041_GEODES005","Ga0164294_10668604","NO CLASSIFICATION MH","adenylate kinase",3,754855.680993714
"Ga0164294_106708821_GEODES005","Ga0164294_10670882","NO CLASSIFICATION MH","hypothetical protein",8,194397.867140645
"Ga0164294_106716091_GEODES005","Ga0164294_10671609","NO CLASSIFICATION MH","sarcosine oxidase",3,277504.329682213
"Ga0164294_106718401_GEODES005","Ga0164294_10671840","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",4,119048.251529254
"Ga0164294_106720351_GEODES005","Ga0164294_10672035","None","hypothetical protein",3,159866.664172116
"Ga0164294_106753891_GEODES005","Ga0164294_10675389","None","KAP family P-loop domain-containing protein",3,149914.060258921
"Ga0164294_106764371_GEODES005","Ga0164294_10676437","None","hypothetical protein",6,334320.445807876
"Ga0164294_106774781_GEODES005","Ga0164294_10677478","None","Polyketide synthase dehydratase",3,465012.093704937
"Ga0164294_106785201_GEODES005","Ga0164294_10678520","NO CLASSIFICATION MH","dynein heavy chain",8,112984.786888353
"Ga0164294_106800541_GEODES005","Ga0164294_10680054","NO CLASSIFICATION MH","3-vinyl bacteriochlorophyllide hydratase",4,261269.419833582
"Ga0164294_106812632_GEODES005","Ga0164294_10681263","None","hypothetical protein",0,192296.648479786
"Ga0164294_106841111_GEODES005","Ga0164294_10684111","NO CLASSIFICATION MH","dihydrolipoamide dehydrogenase",2,1007301.58048621
"Ga0164294_106843762_GEODES005","Ga0164294_10684376","None","hypothetical protein",2,138228.856184493
"Ga0164294_106848571_GEODES005","Ga0164294_10684857","NO CLASSIFICATION MH","colicin import membrane protein",2,327286.262004235
"Ga0164294_106870581_GEODES005","Ga0164294_10687058","None","hypothetical protein",5,812326.771027372
"Ga0164294_106922311_GEODES005","Ga0164294_10692231","NO CLASSIFICATION MH","Protein-disulfide isomerase",1,382500.689012013
"Ga0164294_106959471_GEODES005","Ga0164294_10695947","NO CLASSIFICATION MH","Membrane protein TerC, possibly involved in tellurium resistance",2,244488.200124083
"Ga0164294_106970971_GEODES005","Ga0164294_10697097","NO CLASSIFICATION MH","dynein heavy chain",13,43675.0983447413
"Ga0164294_106981021_GEODES005","Ga0164294_10698102","None","hypothetical protein",1,89496.5799524683
"Ga0164294_106983001_GEODES005","Ga0164294_10698300","NO CLASSIFICATION MH","hypothetical protein",15,186513.279804686
"Ga0164294_107011521_GEODES005","Ga0164294_10701152","NO CLASSIFICATION MH","tubulin beta",5,5717335.4410451
"Ga0164294_107011531_GEODES005","Ga0164294_10701153","None","DNA-directed RNA polymerase specialized sigma subunit, sigma24 family",1,195748.610660314
"Ga0164294_107011702_GEODES005","Ga0164294_10701170","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",9,1688851.46080914
"Ga0164294_107078221_GEODES005","Ga0164294_10707822","NO CLASSIFICATION MH","photosynthetic reaction center M subunit",7,103054.134627426
"Ga0164294_107155942_GEODES005","Ga0164294_10715594","NO CLASSIFICATION MH","light-harvesting complex 1 alpha chain",4,2532845.48024447
"Ga0164294_107155943_GEODES005","Ga0164294_10715594","NO CLASSIFICATION MH","hypothetical protein",4,3769870.19403351
"Ga0164294_107175301_GEODES005","Ga0164294_10717530","None","hypothetical protein",5,499041.665878074
"Ga0164294_107185691_GEODES005","Ga0164294_10718569","NO CLASSIFICATION MH","abnormal spindle-like microcephaly-associated protein",0,271915.890427439
"Ga0164294_107199041_GEODES005","Ga0164294_10719904","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit B",4,91848.8602388072
"Ga0164294_107211561_GEODES005","Ga0164294_10721156","NO CLASSIFICATION MH","geranylgeranyl reductase",4,114288.006697173
"Ga0164294_107235791_GEODES005","Ga0164294_10723579","NO CLASSIFICATION MH","GAF domain-containing protein",1,259885.702441281
"Ga0164294_107245201_GEODES005","Ga0164294_10724520","NO CLASSIFICATION MH","lysine-specific histone demethylase 1",10,628960.213037442
"Ga0164294_107249791_GEODES005","Ga0164294_10724979","None","hypothetical protein",3,772116.981923049
"Ga0164294_107258301_GEODES005","Ga0164294_10725830","None","hypothetical protein",5,1492438.78940863
"Ga0164294_107264951_GEODES005","Ga0164294_10726495","NO CLASSIFICATION MH","demethylspheroidene O-methyltransferase",4,108567.753824262
"Ga0164294_107305791_GEODES005","Ga0164294_10730579","None","hypothetical protein",1,277198.434882752
"Ga0164294_107349221_GEODES005","Ga0164294_10734922","None","hypothetical protein",10,179906.039993881
"Ga0164294_107367361_GEODES005","Ga0164294_10736736","NO CLASSIFICATION MH","Chlorophyll A-B binding protein",6,3325464.38474383
"Ga0164294_107373681_GEODES005","Ga0164294_10737368","None","hypothetical protein",8,214786.304328857
"Ga0164294_107401271_GEODES005","Ga0164294_10740127","NO CLASSIFICATION MH","large subunit ribosomal protein L17",9,783763.365440541
"Ga0164294_107421811_GEODES005","Ga0164294_10742181","NO CLASSIFICATION MH","hypothetical protein",3,114303.568022374
"Ga0164294_107463031_GEODES005","Ga0164294_10746303","None","hypothetical protein",3,285195.930078561
"Ga0164294_107465151_GEODES005","Ga0164294_10746515","None","hypothetical protein",5,532853.077168566
"Ga0164294_107527621_GEODES005","Ga0164294_10752762","NO CLASSIFICATION MH","hydrophobic/amphiphilic exporter-1, HAE1 family",1,212033.995080525
"Ga0164294_107554801_GEODES005","Ga0164294_10755480","None","Cadherin domain-containing protein",3,243058.35150694
"Ga0164294_107595412_GEODES005","Ga0164294_10759541","None","hypothetical protein",3,56777.7456951883
"Ga0164294_107608211_GEODES005","Ga0164294_10760821","NO CLASSIFICATION MH","flagellin",8,323356.153064282
NA,NA,NA,NA,4,NA
"Ga0164294_107663461_GEODES005","Ga0164294_10766346","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit beta",8,254189.648330062
"Ga0164294_107665161_GEODES005","Ga0164294_10766516","NO CLASSIFICATION MH","protein of unknown function, DUF285/protein of unknown function, DUF285/protein of unknown function, DUF285",11,165329.547957748
"Ga0164294_107667102_GEODES005","Ga0164294_10766710","NO CLASSIFICATION MH","hypothetical protein",2,308813.384476902
"Ga0164294_107683611_GEODES005","Ga0164294_10768361","None","hypothetical protein",1,322239.439113255
"Ga0164294_107685621_GEODES005","Ga0164294_10768562","NO CLASSIFICATION MH","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",4,185326.110481502
"Ga0164294_107712961_GEODES005","Ga0164294_10771296","NO CLASSIFICATION MH","3-oxoacyl-[acyl-carrier protein] reductase",5,294048.16880003
"Ga0164294_107740851_GEODES005","Ga0164294_10774085","NO CLASSIFICATION MH","hypothetical protein",3,210014.11292541
"Ga0164294_107747051_GEODES005","Ga0164294_10774705","NO CLASSIFICATION MH","photosynthetic reaction center M subunit",4,76485.1391517646
"Ga0164294_107810712_GEODES005","Ga0164294_10781071","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit c",9,984114.602426185
"Ga0164294_107836741_GEODES005","Ga0164294_10783674","NO CLASSIFICATION MH","hypothetical protein",1,74910.9369346377
"Ga0164294_107851542_GEODES005","Ga0164294_10785154","None","hypothetical protein",1,101773.943800752
"Ga0164294_107864062_GEODES005","Ga0164294_10786406","None","hypothetical protein",2,976235.889583307
"Ga0164294_107917241_GEODES005","Ga0164294_10791724","None","hypothetical protein",3,120454.009895773
"Ga0164294_107947001_GEODES005","Ga0164294_10794700","None","hypothetical protein",2,158295.176545618
"Ga0164294_107967612_GEODES005","Ga0164294_10796761","NO CLASSIFICATION MH","hypothetical protein",5,124339.896483332
"Ga0164294_108011651_GEODES005","Ga0164294_10801165","None","hypothetical protein",6,2336992.62212752
"Ga0164294_108032961_GEODES005","Ga0164294_10803296","NO CLASSIFICATION MH","Cytochrome c5",2,563408.377460692
"Ga0164294_108130192_GEODES005","Ga0164294_10813019","None","hypothetical protein",3,220672.634002123
"Ga0164294_108148491_GEODES005","Ga0164294_10814849","NO CLASSIFICATION MH","hypothetical protein",3,86113.7756094555
"Ga0164294_108151131_GEODES005","Ga0164294_10815113","NO CLASSIFICATION MH","hypothetical protein",11,230361.273067892
"Ga0164294_108182102_GEODES005","Ga0164294_10818210","NO CLASSIFICATION MH","hypothetical protein",1,2796907.66987337
"Ga0164294_108227641_GEODES005","Ga0164294_10822764","NO CLASSIFICATION MH","phytoene desaturase",4,108126.124786643
"Ga0164294_108263491_GEODES005","Ga0164294_10826349","None","hypothetical protein",14,1278777.15058834
"Ga0164294_108273461_GEODES005","Ga0164294_10827346","NO CLASSIFICATION MH","dynein heavy chain",0,405831.239942993
"Ga0164294_108290581_GEODES005","Ga0164294_10829058","None","hypothetical protein",14,307176.535822058
"Ga0164294_108310901_GEODES005","Ga0164294_10831090","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit N",4,42873.611393576
"Ga0164294_108325001_GEODES005","Ga0164294_10832500","NO CLASSIFICATION MH","EGF-like domain-containing protein",8,129137.579732229
"Ga0164294_108331661_GEODES005","Ga0164294_10833166","NO CLASSIFICATION MH","hypothetical protein",6,4833244.53805082
"Ga0164294_108402351_GEODES005","Ga0164294_10840235","NO CLASSIFICATION MH","hypothetical protein/hypothetical protein",16,968713.80565027
"Ga0164294_108410371_GEODES005","Ga0164294_10841037","NO CLASSIFICATION MH","Uncaracterized surface protein containing fasciclin (FAS1) repeats",11,230193.914312995
"Ga0164294_108410821_GEODES005","Ga0164294_10841082","NO CLASSIFICATION MH","hypothetical protein",9,820193.484783987
"Ga0164294_108415681_GEODES005","Ga0164294_10841568","None","hypothetical protein",11,235563.951479483
"Ga0164294_108472581_GEODES005","Ga0164294_10847258","None","Outer membrane protein (porin)",2,887346.098656802
"Ga0164294_108483251_GEODES005","Ga0164294_10848325","NO CLASSIFICATION MH","SprB repeat-containing protein/SprB repeat-containing protein",13,336830.647434588
"Ga0164294_108502074_GEODES005","Ga0164294_10850207","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",9,2232306.10413833
"Ga0164294_108516471_GEODES005","Ga0164294_10851647","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, PadR family",9,90668.3561605281
"Ga0164294_108604791_GEODES005","Ga0164294_10860479","NO CLASSIFICATION MH","hypothetical protein",1,304343.855334745
"Ga0164294_108636941_GEODES005","Ga0164294_10863694","None","hypothetical protein",1,669030.720421319
"Ga0164294_108686922_GEODES005","Ga0164294_10868692","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",4,704271.40262631
"Ga0164294_108688561_GEODES005","Ga0164294_10868856","NO CLASSIFICATION MH","FMN phosphatase YigB, HAD superfamily",5,163617.718191459
"Ga0164294_108734361_GEODES005","Ga0164294_10873436","None","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",5,832254.554276558
"Ga0164294_108747741_GEODES005","Ga0164294_10874774","NO CLASSIFICATION MH","small subunit ribosomal protein S12e",3,63033.8608729459
"Ga0164294_108756981_GEODES005","Ga0164294_10875698","None","hypothetical protein",5,341178.883995388
"Ga0164294_108757941_GEODES005","Ga0164294_10875794","None","hypothetical protein",2,411560.344983792
NA,NA,NA,NA,2,NA
"Ga0164294_108775251_GEODES005","Ga0164294_10877525","None","hypothetical protein",1,462832.250922429
"Ga0164294_108775301_GEODES005","Ga0164294_10877530","NO CLASSIFICATION MH","elongation factor 3",12,68320.5043214312
"Ga0164294_108778721_GEODES005","Ga0164294_10877872","None","hypothetical protein",2,135975.559371301
"Ga0164294_108791731_GEODES005","Ga0164294_10879173","None","hypothetical protein",11,419812.211378525
"Ga0164294_108794932_GEODES005","Ga0164294_10879493","NO CLASSIFICATION MH","4-hydroxy-3-polyprenylbenzoate decarboxylase",3,183438.234981419
"Ga0164294_108853141_GEODES005","Ga0164294_10885314","None","hypothetical protein",2,208835.254604603
"Ga0164294_108867341_GEODES005","Ga0164294_10886734","NO CLASSIFICATION MH","3'-phosphoadenosine 5'-phosphosulfate synthase",0,185087.234966734
"Ga0164294_108897792_GEODES005","Ga0164294_10889779","None","hypothetical protein",1,302615.635561901
"Ga0164294_108897911_GEODES005","Ga0164294_10889791","NO CLASSIFICATION MH","hypothetical protein",1,5074774.36314216
"Ga0164294_108917061_GEODES005","Ga0164294_10891706","NO CLASSIFICATION MH","acetyl-CoA carboxylase / biotin carboxylase",16,38454.4843640613
"Ga0164294_108974691_GEODES005","Ga0164294_10897469","NO CLASSIFICATION MH","hypothetical protein",5,241596.908775667
"Ga0164294_108993152_GEODES005","Ga0164294_10899315","NO CLASSIFICATION MH","LacI family transcriptional regulator",2,184282.102439534
"Ga0164294_108998021_GEODES005","Ga0164294_10899802","NO CLASSIFICATION MH","hypothetical protein",0,159625.379002999
"Ga0164294_109005162_GEODES005","Ga0164294_10900516","NO CLASSIFICATION MH","light-harvesting protein B-800-850 beta chain",4,3475656.83592417
"Ga0164294_109012852_GEODES005","Ga0164294_10901285","NO CLASSIFICATION MH","flagellar basal-body rod protein FlgC",6,198951.734483677
"Ga0164294_109029702_GEODES005","Ga0164294_10902970","NO CLASSIFICATION MH","benzoyl-CoA 2,3-dioxygenase component B",12,182281.029879782
"Ga0164294_109118191_GEODES005","Ga0164294_10911819","None","hypothetical protein",8,648075.021216903
"Ga0164294_109123581_GEODES005","Ga0164294_10912358","NO CLASSIFICATION MH","aconitate hydratase",3,508403.612965176
"Ga0164294_109140392_GEODES005","Ga0164294_10914039","None","hypothetical protein",10,478415.616331093
"Ga0164294_109164341_GEODES005","Ga0164294_10916434","None","hypothetical protein",5,190226.627494794
"Ga0164294_109165581_GEODES005","Ga0164294_10916558","NO CLASSIFICATION MH","phospholipase C",10,1192172.46129971
"Ga0164294_109196911_GEODES005","Ga0164294_10919691","NO CLASSIFICATION MH","S-layer homology domain-containing protein/Carbohydrate-selective porin, OprB family",9,280387.140679308
"Ga0164294_109200211_GEODES005","Ga0164294_10920021","NO CLASSIFICATION MH","elongation factor G",14,112324.703956914
"Ga0164294_109217171_GEODES005","Ga0164294_10921717","NO CLASSIFICATION MH","serine protein kinase",8,203730.492726046
"Ga0164294_109220101_GEODES005","Ga0164294_10922010","NO CLASSIFICATION MH","aspartyl-tRNA synthetase",3,89333.2477103436
"Ga0164294_109220111_GEODES005","Ga0164294_10922011","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",15,304880.973221993
"Ga0164294_109237981_GEODES005","Ga0164294_10923798","NO CLASSIFICATION MH","Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain",1,172122.174566285
"Ga0164294_109256221_GEODES005","Ga0164294_10925622","None","Dpy-30 motif-containing protein",3,118817.384350376
"Ga0164294_109258841_GEODES005","Ga0164294_10925884","None","hypothetical protein",3,173697.357566793
"Ga0164294_109327411_GEODES005","Ga0164294_10932741","None","hypothetical protein",1,331322.175422572
"Ga0164294_109460272_GEODES005","Ga0164294_10946027","None","Mib_herc2 protein",5,126354.642804902
"Ga0164294_109474901_GEODES005","Ga0164294_10947490","None","hypothetical protein",8,215186.868757226
"Ga0164294_109478881_GEODES005","Ga0164294_10947888","NO CLASSIFICATION MH","hypothetical protein",5,778996.269607967
"Ga0164294_109486021_GEODES005","Ga0164294_10948602","NO CLASSIFICATION MH","electron transfer flavoprotein alpha subunit",2,20212.419344023
"Ga0164294_109490741_GEODES005","Ga0164294_10949074","None","hypothetical protein",5,1431209.18221048
"Ga0164294_109521812_GEODES005","Ga0164294_10952181","None","hypothetical protein",4,6276400.08134589
"Ga0164294_109536081_GEODES005","Ga0164294_10953608","None","hypothetical protein",10,594152.540459862
"Ga0164294_109544831_GEODES005","Ga0164294_10954483","None","hypothetical protein",1,92876.0005243969
"Ga0164294_109545522_GEODES005","Ga0164294_10954552","None","hypothetical protein",0,99708.1938218607
"Ga0164294_109547052_GEODES005","Ga0164294_10954705","NO CLASSIFICATION MH","hypothetical protein",3,201708.532379968
"Ga0164294_109629341_GEODES005","Ga0164294_10962934","None","hypothetical protein",1,695649.927514484
"Ga0164294_109702801_GEODES005","Ga0164294_10970280","None","hypothetical protein",2,62277.4539849507
"Ga0164294_109759191_GEODES005","Ga0164294_10975919","None","hypothetical protein",3,365707.659314461
"Ga0164294_109760522_GEODES005","Ga0164294_10976052","None","hypothetical protein",6,126825.23837193
"Ga0164294_109801952_GEODES005","Ga0164294_10980195","None","hypothetical protein",12,261235.444667994
"Ga0164294_109809661_GEODES005","Ga0164294_10980966","NO CLASSIFICATION MH","hypothetical protein",3,622359.806018909
"Ga0164294_109811381_GEODES005","Ga0164294_10981138","NO CLASSIFICATION MH","elongation factor G",2,210202.610775708
"Ga0164294_109923281_GEODES005","Ga0164294_10992328","None","hypothetical protein",5,220106.561611488
"Ga0164294_109925971_GEODES005","Ga0164294_10992597","NO CLASSIFICATION MH","EGF-like domain-containing protein",2,143563.406835549
"Ga0164294_109932202_GEODES005","Ga0164294_10993220","NO CLASSIFICATION MH","light-harvesting complex 1 beta chain",4,1147113.08306657
"Ga0164294_109953031_GEODES005","Ga0164294_10995303","NO CLASSIFICATION MH","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit",7,110981.801113181
"Ga0164294_109963911_GEODES005","Ga0164294_10996391","NO CLASSIFICATION MH","hypothetical protein",7,48287.4541837432
"Ga0164294_109996891_GEODES005","Ga0164294_10999689","None","hypothetical protein",14,82534.0657173898
"Ga0164294_110107011_GEODES005","Ga0164294_11010701","NO CLASSIFICATION MH","ABC-type glycerol-3-phosphate transport system, substrate-binding protein",3,210241.456773247
"Ga0164294_110136541_GEODES005","Ga0164294_11013654","NO CLASSIFICATION MH","S-adenosylmethionine synthetase",11,173076.928639803
"Ga0164294_110136711_GEODES005","Ga0164294_11013671","None","hypothetical protein",1,201522.019865099
"Ga0164294_110310621_GEODES005","Ga0164294_11031062","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",4,617812.834110979
"Ga0164294_110332571_GEODES005","Ga0164294_11033257","NO CLASSIFICATION MH","voltage-dependent calcium channel L type alpha-1D",5,254275.109280667
"Ga0164294_110360711_GEODES005","Ga0164294_11036071","NO CLASSIFICATION MH","hypothetical protein",8,78261.244142413
"Ga0164294_110473581_GEODES005","Ga0164294_11047358","NO CLASSIFICATION MH","photosystem II CP43 chlorophyll apoprotein",9,790925.341855292
"Ga0164294_110492361_GEODES005","Ga0164294_11049236","NO CLASSIFICATION MH","large subunit ribosomal protein L5e",2,105648.510382874
"Ga0164294_110498981_GEODES005","Ga0164294_11049898","NO CLASSIFICATION MH","multiple sugar transport system substrate-binding protein",7,275015.00095865
"Ga0164294_110507201_GEODES005","Ga0164294_11050720","None","hypothetical protein",10,232866.8751088
"Ga0164294_110522471_GEODES005","Ga0164294_11052247","NO CLASSIFICATION MH","aminomethyltransferase/hypothetical protein",2,37596.4741667206
"Ga0164294_110530511_GEODES005","Ga0164294_11053051","NO CLASSIFICATION MH","histone H2A/histone H4",3,2097489.72680485
"Ga0164294_110532011_GEODES005","Ga0164294_11053201","NO CLASSIFICATION MH","Uncaracterized surface protein containing fasciclin (FAS1) repeats",11,901635.38835999
NA,NA,NA,NA,4,NA
"Ga0164294_110541861_GEODES005","Ga0164294_11054186","NO CLASSIFICATION MH","large subunit ribosomal protein L11",2,292348.547599399
"Ga0164294_110580841_GEODES005","Ga0164294_11058084","NO CLASSIFICATION MH","CBS domain-containing protein",4,1437578.60908148
"Ga0164294_110591671_GEODES005","Ga0164294_11059167","NO CLASSIFICATION MH","hypothetical protein",6,245659.084186828
"Ga0164294_110597861_GEODES005","Ga0164294_11059786","NO CLASSIFICATION MH","Collagen triple helix repeat-containing protein/Collagen triple helix repeat-containing protein",1,7504473.3468918
"Ga0164294_110650591_GEODES005","Ga0164294_11065059","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase cytochrome b subunit",2,248508.486198054
"Ga0164294_110657201_GEODES005","Ga0164294_11065720","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",8,215817.168293493
"Ga0164294_110695011_GEODES005","Ga0164294_11069501","NO CLASSIFICATION MH","hypothetical protein",9,395922.518432659
"Ga0164294_110750141_GEODES005","Ga0164294_11075014","NO CLASSIFICATION MH","transforming growth factor-beta-induced protein",11,320442.239158007
"Ga0164294_110793461_GEODES005","Ga0164294_11079346","None","hypothetical protein",5,141151.557483025
"Ga0164294_110804501_GEODES005","Ga0164294_11080450","NO CLASSIFICATION MH","hypothetical protein",12,167630.854544163
"Ga0164294_110895631_GEODES005","Ga0164294_11089563","NO CLASSIFICATION MH","chaperonin GroEL",1,301647.59440879
"Ga0164294_110906021_GEODES005","Ga0164294_11090602","NO CLASSIFICATION MH","Cytochrome c553/Cytochrome c553",2,138174.976329595
"Ga0164294_110908681_GEODES005","Ga0164294_11090868","None","hypothetical protein",0,151265.076797961
"Ga0164294_110938471_GEODES005","Ga0164294_11093847","None","hypothetical protein",2,201298.166256056
"Ga0164294_111044911_GEODES005","Ga0164294_11104491","NO CLASSIFICATION MH","Cytochrome c553",3,444907.755067593
"Ga0164294_111056651_GEODES005","Ga0164294_11105665","None","hypothetical protein",14,83386.8578302896
"Ga0164294_111108661_GEODES005","Ga0164294_11110866","None","hypothetical protein",15,244829.863977616
"Ga0164294_111124751_GEODES005","Ga0164294_11112475","None","hypothetical protein",5,367735.03093651
"Ga0164294_111164801_GEODES005","Ga0164294_11116480","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",3,857820.154060605
"Ga0164294_111226421_GEODES005","Ga0164294_11122642","None","hypothetical protein",8,61751.9188423669
"Ga0164294_111230381_GEODES005","Ga0164294_11123038","NO CLASSIFICATION MH","RNA polymerase primary sigma factor",1,111286.218620492
"Ga0164294_111255821_GEODES005","Ga0164294_11125582","NO CLASSIFICATION MH","hypothetical protein",1,627862.942986524
"Ga0164294_111286521_GEODES005","Ga0164294_11128652","NO CLASSIFICATION MH","glutamyl-tRNA synthetase",2,38065.7443499764
"Ga0164294_111297731_GEODES005","Ga0164294_11129773","None","hypothetical protein",13,231583.317751783
"Ga0164294_111317152_GEODES005","Ga0164294_11131715","NO CLASSIFICATION MH","small subunit ribosomal protein S8",3,239866.960938689
"Ga0164294_111325871_GEODES005","Ga0164294_11132587","NO CLASSIFICATION MH","Protein of unknown function (DUF3619)",14,71543.3654456271
"Ga0164294_111345052_GEODES005","Ga0164294_11134505","None","hypothetical protein",3,126255.580456989
"Ga0164294_111493522_GEODES005","Ga0164294_11149352","None","hypothetical protein",1,149642.554920423
"Ga0164294_111534151_GEODES005","Ga0164294_11153415","None","hypothetical protein",5,382299.83143209
"Ga0164294_111536621_GEODES005","Ga0164294_11153662","None","hypothetical protein",1,299277.606733156
"Ga0164294_111576581_GEODES005","Ga0164294_11157658","NO CLASSIFICATION MH","flagellin",3,138327.779078372
"Ga0164294_111640861_GEODES005","Ga0164294_11164086","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",9,166232.212022784
"Ga0164294_111681891_GEODES005","Ga0164294_11168189","None","hypothetical protein",1,290880.489324701
"Ga0164294_111685511_GEODES005","Ga0164294_11168551","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",6,479852.972043699
"Ga0164294_111685911_GEODES005","Ga0164294_11168591","NO CLASSIFICATION MH","phosphoglycerate kinase",11,833995.693870546
"Ga0164294_111718771_GEODES005","Ga0164294_11171877","NO CLASSIFICATION MH","S-adenosylhomocysteine hydrolase",5,399614.931046973
"Ga0164294_111740491_GEODES005","Ga0164294_11174049","NO CLASSIFICATION MH","Ca2+-binding protein, EF-hand superfamily/Ca2+-binding protein, EF-hand superfamily",5,1502157.01463645
"Ga0164294_111746311_GEODES005","Ga0164294_11174631","NO CLASSIFICATION MH","glyoxalase family protein",10,103063.820677792
"Ga0164294_111751481_GEODES005","Ga0164294_11175148","NO CLASSIFICATION MH","ABC-type phosphate transport system, substrate-binding protein",0,228737.216722437
"Ga0164294_111759801_GEODES005","Ga0164294_11175980","None","hypothetical protein",3,100430.263060054
"Ga0164294_111877201_GEODES005","Ga0164294_11187720","NO CLASSIFICATION MH","uroporphyrinogen decarboxylase",8,162579.928224905
"Ga0164294_111968932_GEODES005","Ga0164294_11196893","None","hypothetical protein",3,3727104.28638438
"Ga0164294_112104722_GEODES005","Ga0164294_11210472","None","Antenna complex alpha/beta subunit",4,304669.849814146
"Ga0164294_112236312_GEODES005","Ga0164294_11223631","None","hypothetical protein",8,203985.788644505
"Ga0164294_112248791_GEODES005","Ga0164294_11224879","None","hypothetical protein",5,226194.974844037
"Ga0164294_112261142_GEODES005","Ga0164294_11226114","NO CLASSIFICATION MH","Antenna complex alpha/beta subunit",4,9267544.97941924
"Ga0164294_112411521_GEODES005","Ga0164294_11241152","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase alpha chain",11,94775.1887892465
"Ga0164294_112480001_GEODES005","Ga0164294_11248000","NO CLASSIFICATION MH","hypothetical protein",3,101262.826114723
"Ga0164294_112540961_GEODES005","Ga0164294_11254096","None","hypothetical protein",3,240707.726414073
"Ga0164294_112550001_GEODES005","Ga0164294_11255000","NO CLASSIFICATION MH","hypothetical protein",11,177196.293536802
"Ga0164294_112563621_GEODES005","Ga0164294_11256362","NO CLASSIFICATION MH","carbamoyl-phosphate synthase (ammonia)",4,97905.2937194256
"Ga0164294_112668251_GEODES005","Ga0164294_11266825","NO CLASSIFICATION MH","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase",8,76610.4674041995
"Ga0164294_112695111_GEODES005","Ga0164294_11269511","NO CLASSIFICATION MH","Fibronectin type III domain-containing protein",3,184272.229988715
"Ga0164294_112704481_GEODES005","Ga0164294_11270448","NO CLASSIFICATION MH","simple sugar transport system substrate-binding protein",3,398023.692896505
"Ga0164294_112781212_GEODES005","Ga0164294_11278121","None","hypothetical protein",1,329331.136698303
"Ga0164294_112797061_GEODES005","Ga0164294_11279706","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",2,744383.823689685
"Ga0164294_112879531_GEODES005","Ga0164294_11287953","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit c",8,289620.58634117
"Ga0164294_112891791_GEODES005","Ga0164294_11289179","None","hypothetical protein",3,586264.616809535
"Ga0164294_113034221_GEODES005","Ga0164294_11303422","NO CLASSIFICATION MH","Collagen triple helix repeat-containing protein",1,188419.928045928
"Ga0164294_113088491_GEODES005","Ga0164294_11308849","None","hypothetical protein",5,194904.157497604
"Ga0164294_113105711_GEODES005","Ga0164294_11310571","None","hypothetical protein",2,144650.84452581
"Ga0164294_113113642_GEODES005","Ga0164294_11311364","NO CLASSIFICATION MH","hypothetical protein",3,94432.0822476467
"Ga0164294_113114661_GEODES005","Ga0164294_11311466","None","hypothetical protein",10,1109755.08334549
"Ga0164294_113163872_GEODES005","Ga0164294_11316387","None","hypothetical protein",1,250350.550953861
"Ga0164294_113283591_GEODES005","Ga0164294_11328359","None","hypothetical protein",1,120467.323284446
"Ga0164294_113513201_GEODES005","Ga0164294_11351320","None","hypothetical protein",5,143996.21202264
"Ga0164294_113531571_GEODES005","Ga0164294_11353157","None","hypothetical protein",8,143638.514092627
"Ga0164294_113581311_GEODES005","Ga0164294_11358131","NO CLASSIFICATION MH","hypothetical protein",15,329122.858469578
"Ga0164294_113635421_GEODES005","Ga0164294_11363542","NO CLASSIFICATION MH","elongation factor G",2,148664.150982554
"Ga0164294_113703901_GEODES005","Ga0164294_11370390","None","hypothetical protein",5,86344.0696704833
"Ga0164294_113736911_GEODES005","Ga0164294_11373691","None","hypothetical protein",3,199726.644276447
"Ga0164294_113741331_GEODES005","Ga0164294_11374133","NO CLASSIFICATION MH","hypothetical protein",5,152969.673497976
"Ga0164294_113773881_GEODES005","Ga0164294_11377388","None","hypothetical protein",1,161933.740448665
