"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164296_10143603_GEODES057","Ga0164296_10143603","None","hypothetical protein",7,1725699.97117541
"Ga0164296_10143686_GEODES057","Ga0164296_10143686","NO CLASSIFICATION MH","branched-chain amino acid transport system substrate-binding protein",0,6817000.00194218
"Ga0164296_10143885_GEODES057","Ga0164296_10143885","NO CLASSIFICATION MH","DNA polymerase zeta/U3 small nucleolar RNA-associated protein 14",4,7442714.74946411
"Ga0164296_10144073_GEODES057","Ga0164296_10144073","NO CLASSIFICATION MH","ferrous iron transport protein B",3,8959223.73880073
"Ga0164296_10144154_GEODES057","Ga0164296_10144154","NO CLASSIFICATION MH","Phage tail sheath protein FI",1,66571518.5571462
"Ga0164296_10144321_GEODES057","Ga0164296_10144321","NO CLASSIFICATION MH","hypothetical protein",1,50545081.5903933
"Ga0164296_10144463_GEODES057","Ga0164296_10144463","NO CLASSIFICATION MH","small subunit ribosomal protein S15",2,17404448.6330726
"Ga0164296_10144495_GEODES057","Ga0164296_10144495","NO CLASSIFICATION MH","coenzyme Q-binding protein COQ10",14,1740836.43656524
"Ga0164296_10144995_GEODES057","Ga0164296_10144995","NO CLASSIFICATION MH","2-oxoglutarate dehydrogenase E1 component",3,60088556.9939357
"Ga0164296_10145022_GEODES057","Ga0164296_10145022","NO CLASSIFICATION MH","undecaprenyl diphosphate synthase",2,19895615.2398837
"Ga0164296_10145025_GEODES057","Ga0164296_10145025","NO CLASSIFICATION MH","elongation factor Ts",2,86051783.6789409
"Ga0164296_10145026_GEODES057","Ga0164296_10145026","NO CLASSIFICATION MH","small subunit ribosomal protein S2",2,73888625.9411538
"Ga0164296_10145027_GEODES057","Ga0164296_10145027","NO CLASSIFICATION MH","methionyl aminopeptidase",1,39684190.0528365
"Ga0164296_10145083_GEODES057","Ga0164296_10145083","NO CLASSIFICATION MH","signal peptidase I",1,174519606.710531
"Ga0164296_10145202_GEODES057","Ga0164296_10145202","NO CLASSIFICATION MH","ATP-dependent Lon protease",1,19492852.8558899
"Ga0164296_10145426_GEODES057","Ga0164296_10145426","NO CLASSIFICATION MH","phosphate transport system permease protein",12,1351381.49358324
"Ga0164296_10145485_GEODES057","Ga0164296_10145485","NO CLASSIFICATION MH","leucyl-tRNA synthetase",1,36776427.8978303
"Ga0164296_10145705_GEODES057","Ga0164296_10145705","NO CLASSIFICATION MH","phosphoribosylaminoimidazole-succinocarboxamide synthase",1,77767724.9929251
"Ga0164296_10145711_GEODES057","Ga0164296_10145711","NO CLASSIFICATION MH","alpha-glucosidase",3,19994331.8941482
"Ga0164296_10145751_GEODES057","Ga0164296_10145751","NO CLASSIFICATION MH","glutamate synthase (NADPH/NADH) large chain/glutamate synthase (ferredoxin)",2,14704749.4990221
"Ga0164296_10145946_GEODES057","Ga0164296_10145946","NO CLASSIFICATION MH","D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7)",10,8092205.80917395
"Ga0164296_10146202_GEODES057","Ga0164296_10146202","NO CLASSIFICATION MH","Putative PD-(D/E)XK family member, (DUF4420)",12,7978101.45053939
"Ga0164296_10146433_GEODES057","Ga0164296_10146433","NO CLASSIFICATION MH","hypothetical protein",1,7837036.87232898
"Ga0164296_10146505_GEODES057","Ga0164296_10146505","NO CLASSIFICATION MH","phytoene desaturase",8,65852973.8666684
"Ga0164296_10146952_GEODES057","Ga0164296_10146952","NO CLASSIFICATION MH","hypothetical protein",2,10184307.3039648
"Ga0164296_10147052_GEODES057","Ga0164296_10147052","NO CLASSIFICATION MH","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)",3,25286879.0839103
"Ga0164296_10147085_GEODES057","Ga0164296_10147085","NO CLASSIFICATION MH","preprotein translocase subunit SecD",6,8375370.37937268
"Ga0164296_10147422_GEODES057","Ga0164296_10147422","NO CLASSIFICATION MH","small subunit ribosomal protein S16",1,160799743.419112
"Ga0164296_10147541_GEODES057","Ga0164296_10147541","NO CLASSIFICATION MH","solute carrier family 35, member E1",3,68926170.2358785
"Ga0164296_10147553_GEODES057","Ga0164296_10147553","NO CLASSIFICATION MH","putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase",2,61238060.7195266
"Ga0164296_10147563_GEODES057","Ga0164296_10147563","None","hypothetical protein",3,4873120.1751508
"Ga0164296_10147564_GEODES057","Ga0164296_10147564","None","hypothetical protein",3,10970513.9851093
"Ga0164296_10148011_GEODES057","Ga0164296_10148011","NO CLASSIFICATION MH","large subunit ribosomal protein L19",1,24639647.9375257
"Ga0164296_10148151_GEODES057","Ga0164296_10148151","NO CLASSIFICATION MH","RNA polymerase sigma-32 factor",2,52430743.0275271
"Ga0164296_10148153_GEODES057","Ga0164296_10148153","NO CLASSIFICATION MH","Tripartite-type tricarboxylate transporter, receptor component TctC",1,21942952.318367
"Ga0164296_10148253_GEODES057","Ga0164296_10148253","NO CLASSIFICATION MH","isoleucyl-tRNA synthetase",3,35117528.6473638
"Ga0164296_10148663_GEODES057","Ga0164296_10148663","None","hypothetical protein",0,72676667.4716445
"Ga0164296_10149014_GEODES057","Ga0164296_10149014","NO CLASSIFICATION MH","20S proteasome subunit alpha 2",4,1912238.97541753
"Ga0164296_10149283_GEODES057","Ga0164296_10149283","NO CLASSIFICATION MH","glyceraldehyde 3-phosphate dehydrogenase",1,90527997.1809928
"Ga0164296_10149303_GEODES057","Ga0164296_10149303","NO CLASSIFICATION MH","sulfur-oxidizing protein SoxY",2,5585591.74098016
"Ga0164296_10149403_GEODES057","Ga0164296_10149403","NO CLASSIFICATION MH","RNA polymerase primary sigma factor",1,32576244.2451055
"Ga0164296_10150311_GEODES057","Ga0164296_10150311","None","hypothetical protein",1,22354939.5286645
"Ga0164296_10150312_GEODES057","Ga0164296_10150312","NO CLASSIFICATION MH","Terminase-like family protein",1,87495552.0797011
"Ga0164296_10150314_GEODES057","Ga0164296_10150314","None","hypothetical protein",1,10607507.2365135
"Ga0164296_10150315_GEODES057","Ga0164296_10150315","None","hypothetical protein",1,29276707.4828204
"Ga0164296_10150692_GEODES057","Ga0164296_10150692","NO CLASSIFICATION MH","4-carboxymuconolactone decarboxylase",1,10835925.8206786
"Ga0164296_10150944_GEODES057","Ga0164296_10150944","NO CLASSIFICATION MH","two-component system, unclassified family, response regulator",1,23456317.3892331
"Ga0164296_10150947_GEODES057","Ga0164296_10150947","NO CLASSIFICATION MH","Protein of unknown function (DUF2795)",1,27993119.8720728
"Ga0164296_10151002_GEODES057","Ga0164296_10151002","None","hypothetical protein",8,13760995.7062965
"Ga0164296_10151052_GEODES057","Ga0164296_10151052","NO CLASSIFICATION MH","aspartyl-tRNA synthetase",5,12577582.5998362
"Ga0164296_10151265_GEODES057","Ga0164296_10151265","None","PA14 domain-containing protein",4,5471556.42464999
"Ga0164296_10151325_GEODES057","Ga0164296_10151325","NO CLASSIFICATION MH","putative sigma-54 modulation protein",4,6395999.76252311
"Ga0164296_10151582_GEODES057","Ga0164296_10151582","NO CLASSIFICATION MH","hydroxyacylglutathione hydrolase",1,15529122.7654888
"Ga0164296_10151804_GEODES057","Ga0164296_10151804","NO CLASSIFICATION MH","chaperonin GroEL",2,13972211.9030612
"Ga0164296_10151805_GEODES057","Ga0164296_10151805","NO CLASSIFICATION MH","chaperonin GroES",2,5431844.8972069
"Ga0164296_10152095_GEODES057","Ga0164296_10152095","NO CLASSIFICATION MH","MFS family permease",5,4735378.42387058
"Ga0164296_10152161_GEODES057","Ga0164296_10152161","NO CLASSIFICATION MH","hypothetical protein",2,220709912.75361
"Ga0164296_10152181_GEODES057","Ga0164296_10152181","None","hypothetical protein",3,6279487.25562289
"Ga0164296_10152242_GEODES057","Ga0164296_10152242","NO CLASSIFICATION MH","peroxiredoxin (alkyl hydroperoxide reductase subunit C)",2,25492035.2586143
"Ga0164296_10152383_GEODES057","Ga0164296_10152383","NO CLASSIFICATION MH","valyl-tRNA synthetase",3,5053884.868779
"Ga0164296_10152534_GEODES057","Ga0164296_10152534","NO CLASSIFICATION MH","large subunit ribosomal protein L9",2,38831479.5534229
"Ga0164296_10152535_GEODES057","Ga0164296_10152535","NO CLASSIFICATION MH","small subunit ribosomal protein S18/single-strand DNA-binding protein",1,12768987.4652273
"Ga0164296_10152536_GEODES057","Ga0164296_10152536","NO CLASSIFICATION MH","single-strand DNA-binding protein",2,50394205.0009623
"Ga0164296_10152537_GEODES057","Ga0164296_10152537","NO CLASSIFICATION MH","small subunit ribosomal protein S6",2,21629619.1895038
"Ga0164296_10152608_GEODES057","Ga0164296_10152608","NO CLASSIFICATION MH","large subunit ribosomal protein L8e",3,67868220.4317244
"Ga0164296_10152721_GEODES057","Ga0164296_10152721","NO CLASSIFICATION MH","NAD(P) transhydrogenase subunit beta",2,9967397.34870973
"Ga0164296_10152764_GEODES057","Ga0164296_10152764","NO CLASSIFICATION MH","hypothetical protein",3,2644256.16179759
"Ga0164296_10152954_GEODES057","Ga0164296_10152954","None","hypothetical protein",3,13393049.061273
"Ga0164296_10153037_GEODES057","Ga0164296_10153037","NO CLASSIFICATION MH","ATP-dependent RNA helicase DDX5/DBP2",1,31303059.4291707
"Ga0164296_10153402_GEODES057","Ga0164296_10153402","NO CLASSIFICATION MH","isoamylase",3,6613065.07698278
"Ga0164296_10153413_GEODES057","Ga0164296_10153413","NO CLASSIFICATION MH","Ca-activated chloride channel family protein",2,17691729.7642859
"Ga0164296_10153422_GEODES057","Ga0164296_10153422","NO CLASSIFICATION MH","Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family",1,58188738.8477742
"Ga0164296_10153622_GEODES057","Ga0164296_10153622","NO CLASSIFICATION MH","putative membrane protein",4,1349065.6719432
"Ga0164296_10153883_GEODES057","Ga0164296_10153883","NO CLASSIFICATION MH","ATP-binding cassette, subfamily F, member 3",1,9200972.57430443
"Ga0164296_10154721_GEODES057","Ga0164296_10154721","NO CLASSIFICATION MH","Collagen triple helix repeat-containing protein/Collagen triple helix repeat-containing protein",5,4820214.77176357
"Ga0164296_10154784_GEODES057","Ga0164296_10154784","NO CLASSIFICATION MH","two-component system, OmpR family, sensor kinase",2,44968865.1161826
"Ga0164296_10154813_GEODES057","Ga0164296_10154813","NO CLASSIFICATION MH","Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain/PAS domain-containing protein",2,11152909.3147366
"Ga0164296_10155112_GEODES057","Ga0164296_10155112","NO CLASSIFICATION MH","hypothetical protein",5,3461173.879532
"Ga0164296_10155404_GEODES057","Ga0164296_10155404","NO CLASSIFICATION MH","Soluble lytic murein transglycosylase",1,53572541.867712
"Ga0164296_10155424_GEODES057","Ga0164296_10155424","NO CLASSIFICATION MH","general L-amino acid transport system substrate-binding protein",3,54098777.5750385
"Ga0164296_10155635_GEODES057","Ga0164296_10155635","NO CLASSIFICATION MH","TolB protein",9,4725106.70608588
"Ga0164296_10155671_GEODES057","Ga0164296_10155671","None","hypothetical protein",1,16008644.742699
"Ga0164296_10155872_GEODES057","Ga0164296_10155872","NO CLASSIFICATION MH","hypothetical protein",4,16726929.8708321
"Ga0164296_10156004_GEODES057","Ga0164296_10156004","NO CLASSIFICATION MH","sugar-phosphatase",7,7631906.36734299
"Ga0164296_10156334_GEODES057","Ga0164296_10156334","NO CLASSIFICATION MH","hypothetical protein",3,6738459.03770194
"Ga0164296_10156405_GEODES057","Ga0164296_10156405","NO CLASSIFICATION MH","phosphohistidine phosphatase",1,11124080.0186919
"Ga0164296_10156628_GEODES057","Ga0164296_10156628","NO CLASSIFICATION MH","midasin",3,5255291.80467218
"Ga0164296_10156629_GEODES057","Ga0164296_10156629","NO CLASSIFICATION MH","midasin",3,6437199.50138872
"Ga0164296_10156723_GEODES057","Ga0164296_10156723","NO CLASSIFICATION MH","aarF domain-containing kinase",1,8237656.85067304
"Ga0164296_10156813_GEODES057","Ga0164296_10156813","NO CLASSIFICATION MH","hypothetical protein",7,1091849.88917939
"Ga0164296_10156833_GEODES057","Ga0164296_10156833","None","hypothetical protein",5,1730992.71811773
"Ga0164296_10157011_GEODES057","Ga0164296_10157011","NO CLASSIFICATION MH","small subunit ribosomal protein S15",2,80261971.454168
"Ga0164296_10157012_GEODES057","Ga0164296_10157012","NO CLASSIFICATION MH","2-isopropylmalate synthase",1,61219392.0787513
"Ga0164296_10157175_GEODES057","Ga0164296_10157175","NO CLASSIFICATION MH","acetyl-CoA carboxylase biotin carboxyl carrier protein",1,14001989.4391337
"Ga0164296_10157206_GEODES057","Ga0164296_10157206","NO CLASSIFICATION MH","Exocyst complex component Sec6",4,7473729.12085336
"Ga0164296_10157296_GEODES057","Ga0164296_10157296","NO CLASSIFICATION MH","Collagen triple helix repeat-containing protein/Collagen triple helix repeat-containing protein/Collagen triple helix repeat-containing protein",2,17379593.8845733
"Ga0164296_10157535_GEODES057","Ga0164296_10157535","None","hypothetical protein",1,61281936.1534614
"Ga0164296_10157636_GEODES057","Ga0164296_10157636","NO CLASSIFICATION MH","ABC-2 type transport system permease protein",1,16310332.5505265
"Ga0164296_10157671_GEODES057","Ga0164296_10157671","NO CLASSIFICATION MH","dipeptidyl-peptidase-4",1,19219246.4739713
"Ga0164296_10157731_GEODES057","Ga0164296_10157731","NO CLASSIFICATION MH","hypothetical protein",1,7205657.92228977
"Ga0164296_10157997_GEODES057","Ga0164296_10157997","NO CLASSIFICATION MH","GST-like protein",1,20244255.1802633
"Ga0164296_10158043_GEODES057","Ga0164296_10158043","NO CLASSIFICATION MH","leucyl aminopeptidase",1,72917751.9289306
"Ga0164296_10158102_GEODES057","Ga0164296_10158102","NO CLASSIFICATION MH","RNA polymerase sigma-70 factor, ECF subfamily",1,7677323.5878454
"Ga0164296_10158431_GEODES057","Ga0164296_10158431","NO CLASSIFICATION MH","Concanavalin A-like lectin/glucanases superfamily protein/Concanavalin A-like lectin/glucanases superfamily protein",3,8455117.98276702
"Ga0164296_10159053_GEODES057","Ga0164296_10159053","NO CLASSIFICATION MH","hypothetical protein",12,7119730.18480152
"Ga0164296_10159112_GEODES057","Ga0164296_10159112","NO CLASSIFICATION MH","enoyl-[acyl-carrier protein] reductase I",1,15753437.9931923
"Ga0164296_10159702_GEODES057","Ga0164296_10159702","NO CLASSIFICATION MH","carboxyl-terminal processing protease",2,26246873.2150421
"Ga0164296_10159993_GEODES057","Ga0164296_10159993","NO CLASSIFICATION MH","hydroxymethylglutaryl-CoA lyase",3,11197064.2286915
"Ga0164296_10160354_GEODES057","Ga0164296_10160354","NO CLASSIFICATION MH","small subunit ribosomal protein S1",1,416578073.671953
"Ga0164296_10160355_GEODES057","Ga0164296_10160355","NO CLASSIFICATION MH","3-phosphoshikimate 1-carboxyvinyltransferase",1,28321081.5887537
"Ga0164296_10160823_GEODES057","Ga0164296_10160823","NO CLASSIFICATION MH","putative multiple sugar transport system substrate-binding protein",3,122014560.460931
"Ga0164296_10161321_GEODES057","Ga0164296_10161321","NO CLASSIFICATION MH","hypothetical protein",2,3682083.44923828
"Ga0164296_101616211_GEODES057","Ga0164296_10161621","NO CLASSIFICATION MH","hypothetical protein",1,18253592.6127384
"Ga0164296_10161623_GEODES057","Ga0164296_10161623","NO CLASSIFICATION MH","hypothetical protein",2,27242267.8486119
"Ga0164296_10161723_GEODES057","Ga0164296_10161723","NO CLASSIFICATION MH","protein-tyrosine phosphatase",1,6901027.76837118
"Ga0164296_10162262_GEODES057","Ga0164296_10162262","None","hypothetical protein",13,2906947.64124288
"Ga0164296_10163283_GEODES057","Ga0164296_10163283","NO CLASSIFICATION MH","argininosuccinate synthase",1,28853234.8857873
"Ga0164296_10163284_GEODES057","Ga0164296_10163284","NO CLASSIFICATION MH","Ornithine carbamoyltransferase",1,17977984.867546
"Ga0164296_10163286_GEODES057","Ga0164296_10163286","NO CLASSIFICATION MH","small subunit ribosomal protein S20",2,48890286.3133168
"Ga0164296_10163452_GEODES057","Ga0164296_10163452","NO CLASSIFICATION MH","starch synthase",1,257523949.556536
"Ga0164296_10163536_GEODES057","Ga0164296_10163536","NO CLASSIFICATION MH","enoyl-CoA hydratase",1,14661775.325891
"Ga0164296_10164105_GEODES057","Ga0164296_10164105","NO CLASSIFICATION MH","hypothetical protein",2,4596994.30715507
"Ga0164296_10164173_GEODES057","Ga0164296_10164173","NO CLASSIFICATION MH","peptide-methionine (R)-S-oxide reductase",2,9268426.10797008
"Ga0164296_10164413_GEODES057","Ga0164296_10164413","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, XRE-family HTH domain",2,21939944.273039
"Ga0164296_10164718_GEODES057","Ga0164296_10164718","None","hypothetical protein",3,6233023.0183702
"Ga0164296_10165053_GEODES057","Ga0164296_10165053","NO CLASSIFICATION MH","propionyl-CoA synthetase",3,31011494.6207135
"Ga0164296_10165081_GEODES057","Ga0164296_10165081","NO CLASSIFICATION MH","methane/ammonia monooxygenase subunit C",2,191661857.200203
"Ga0164296_10165352_GEODES057","Ga0164296_10165352","NO CLASSIFICATION MH","porin",1,94839868.8473546
"Ga0164296_10165626_GEODES057","Ga0164296_10165626","NO CLASSIFICATION MH","hypothetical protein",1,3852660.1127461
"Ga0164296_10165872_GEODES057","Ga0164296_10165872","NO CLASSIFICATION MH","Leucine rich repeat-containing protein/Leucine rich repeat-containing protein/Fibronectin type III domain-containing protein/Leucine rich repeat-containing protein/Immunoglobulin domain-containing protein/Putative Ig domain-containing protein/Immunoglobulin domain-containing protein/Putative Ig domain-containing protein",1,14116371.9149286
"Ga0164296_10165953_GEODES057","Ga0164296_10165953","NO CLASSIFICATION MH","glycine hydroxymethyltransferase",1,19922494.5425611
"Ga0164296_10166153_GEODES057","Ga0164296_10166153","NO CLASSIFICATION MH","N utilization substance protein A",1,160516899.442967
"Ga0164296_10166212_GEODES057","Ga0164296_10166212","NO CLASSIFICATION MH","ATP-binding cassette, subfamily D (ALD), member 3",3,12812259.3036368
"Ga0164296_10166455_GEODES057","Ga0164296_10166455","NO CLASSIFICATION MH","hypothetical protein",3,4236934.29885489
"Ga0164296_10167332_GEODES057","Ga0164296_10167332","None","hypothetical protein",3,12961825.7271335
"Ga0164296_10167821_GEODES057","Ga0164296_10167821","None","hypothetical protein",3,6902130.50949629
"Ga0164296_10167903_GEODES057","Ga0164296_10167903","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, GntR family",1,12738791.7225334
"Ga0164296_10167956_GEODES057","Ga0164296_10167956","NO CLASSIFICATION MH","ADP-heptose:LPS heptosyltransferase/Tetratricopeptide (TPR) repeat",3,16054725.8589195
"Ga0164296_10168041_GEODES057","Ga0164296_10168041","NO CLASSIFICATION MH","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase/Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily",4,11986644.658398
"Ga0164296_10168077_GEODES057","Ga0164296_10168077","NO CLASSIFICATION MH","Nitroreductase",1,7881598.97685125
"Ga0164296_10168242_GEODES057","Ga0164296_10168242","None","hypothetical protein",4,3167564.63827156
"Ga0164296_10168856_GEODES057","Ga0164296_10168856","NO CLASSIFICATION MH","3-hydroxyisobutyrate dehydrogenase/Glutamate-1-semialdehyde aminotransferase",1,18946451.1668796
"Ga0164296_10169114_GEODES057","Ga0164296_10169114","None","hypothetical protein",15,35184446.1425202
"Ga0164296_10169273_GEODES057","Ga0164296_10169273","NO CLASSIFICATION MH","GTP-binding protein",1,66459053.4059782
"Ga0164296_10169364_GEODES057","Ga0164296_10169364","NO CLASSIFICATION MH","small subunit ribosomal protein S16",3,18522573.1821227
"Ga0164296_10169374_GEODES057","Ga0164296_10169374","NO CLASSIFICATION MH","adenosylhomocysteinase",1,8518205.23047455
"Ga0164296_10170094_GEODES057","Ga0164296_10170094","NO CLASSIFICATION MH","hypothetical protein",3,8141191.22160461
"Ga0164296_10170095_GEODES057","Ga0164296_10170095","NO CLASSIFICATION MH","hypothetical protein",3,6630820.35948416
"Ga0164296_10170582_GEODES057","Ga0164296_10170582","NO CLASSIFICATION MH","isoleucyl-tRNA synthetase",2,39533820.6281837
"Ga0164296_10171132_GEODES057","Ga0164296_10171132","None","hypothetical protein",1,12519934.1972074
"Ga0164296_10171265_GEODES057","Ga0164296_10171265","NO CLASSIFICATION MH","hypothetical protein",1,68190470.5283985
"Ga0164296_10171267_GEODES057","Ga0164296_10171267","None","hypothetical protein",2,137709109.898454
"Ga0164296_10171311_GEODES057","Ga0164296_10171311","NO CLASSIFICATION MH","prolyl-tRNA synthetase",1,26553436.9442853
"Ga0164296_10171647_GEODES057","Ga0164296_10171647","NO CLASSIFICATION MH","hypothetical protein",2,16199530.6230666
"Ga0164296_10171833_GEODES057","Ga0164296_10171833","NO CLASSIFICATION MH","hypothetical protein",3,2398168.53099801
"Ga0164296_10171954_GEODES057","Ga0164296_10171954","NO CLASSIFICATION MH","acetyl-CoA C-acetyltransferase",4,15101462.9985696
"Ga0164296_10172307_GEODES057","Ga0164296_10172307","None","hypothetical protein",3,1951328.93816085
"Ga0164296_10172366_GEODES057","Ga0164296_10172366","NO CLASSIFICATION MH","Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain",1,116553417.235504
"Ga0164296_10172622_GEODES057","Ga0164296_10172622","NO CLASSIFICATION MH","glycine dehydrogenase",1,185368119.564349
"Ga0164296_10173104_GEODES057","Ga0164296_10173104","NO CLASSIFICATION MH","cytochrome d ubiquinol oxidase subunit II",1,4430695.32164413
"Ga0164296_10173142_GEODES057","Ga0164296_10173142","NO CLASSIFICATION MH","L-2-hydroxyglutarate oxidase LhgO",1,9943631.79711063
"Ga0164296_10173274_GEODES057","Ga0164296_10173274","NO CLASSIFICATION MH","DNA helicase-2 / ATP-dependent DNA helicase PcrA",1,34140821.497928
"Ga0164296_10173286_GEODES057","Ga0164296_10173286","None","hypothetical protein",4,2132731.92466045
"Ga0164296_10173652_GEODES057","Ga0164296_10173652","NO CLASSIFICATION MH","Predicted metal-dependent hydrolase, TIM-barrel fold",2,6220273.42601849
"Ga0164296_10174162_GEODES057","Ga0164296_10174162","NO CLASSIFICATION MH","dCMP deaminase",2,14690418.7105493
"Ga0164296_10174971_GEODES057","Ga0164296_10174971","NO CLASSIFICATION MH","Reverse transcriptase (RNA-dependent DNA polymerase)",1,22102062.7543982
"Ga0164296_10175073_GEODES057","Ga0164296_10175073","NO CLASSIFICATION MH","Major capsid protein Gp23/Major capsid protein Gp23",1,10417084.8938088
"Ga0164296_10175295_GEODES057","Ga0164296_10175295","None","hypothetical protein",3,1803990.10088449
"Ga0164296_10175401_GEODES057","Ga0164296_10175401","None","hypothetical protein",1,21972543.323535
"Ga0164296_10175945_GEODES057","Ga0164296_10175945","NO CLASSIFICATION MH","large subunit ribosomal protein L21",10,16578372.0210577
"Ga0164296_10176242_GEODES057","Ga0164296_10176242","NO CLASSIFICATION MH","Outer membrane receptor proteins, mostly Fe transport",3,52988392.9968865
"Ga0164296_10176253_GEODES057","Ga0164296_10176253","NO CLASSIFICATION MH","hypothetical protein",2,11313161.7927116
"Ga0164296_10176632_GEODES057","Ga0164296_10176632","NO CLASSIFICATION MH","Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain",1,20002200.5766214
"Ga0164296_10177071_GEODES057","Ga0164296_10177071","None","protein of unknown function (DUF3244)",1,31824551.4112661
"Ga0164296_10177076_GEODES057","Ga0164296_10177076","NO CLASSIFICATION MH","Acyl dehydratase",2,47333952.3702928
"Ga0164296_10177338_GEODES057","Ga0164296_10177338","NO CLASSIFICATION MH","tRNA uridine 5-carboxymethylaminomethyl modification enzyme",1,32797945.6911263
"Ga0164296_10177353_GEODES057","Ga0164296_10177353","NO CLASSIFICATION MH","2-methylcitrate dehydratase PrpD",3,6260524.64937447
"Ga0164296_10177662_GEODES057","Ga0164296_10177662","NO CLASSIFICATION MH","acetolactate synthase-1/3 small subunit",2,26416336.4171753
"Ga0164296_10177713_GEODES057","Ga0164296_10177713","NO CLASSIFICATION MH","hydroxymethylglutaryl-CoA lyase",3,43275800.2650817
"Ga0164296_10177743_GEODES057","Ga0164296_10177743","NO CLASSIFICATION MH","small subunit ribosomal protein S12",2,119647683.599323
"Ga0164296_10177745_GEODES057","Ga0164296_10177745","None","hypothetical protein",11,4481528.93334458
"Ga0164296_10177762_GEODES057","Ga0164296_10177762","NO CLASSIFICATION MH","4-methylaminobutanoate oxidase (formaldehyde-forming)",3,13813595.9050935
"Ga0164296_10178053_GEODES057","Ga0164296_10178053","NO CLASSIFICATION MH","pyrroline-5-carboxylate reductase",1,6989297.94358081
"Ga0164296_10178452_GEODES057","Ga0164296_10178452","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit M",1,14713832.219482
"Ga0164296_10178453_GEODES057","Ga0164296_10178453","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit N",2,20713688.4691887
"Ga0164296_10178482_GEODES057","Ga0164296_10178482","NO CLASSIFICATION MH","elongation factor G",3,42942971.467752
"Ga0164296_10178603_GEODES057","Ga0164296_10178603","NO CLASSIFICATION MH","hypothetical protein",3,21501699.2248942
"Ga0164296_10178746_GEODES057","Ga0164296_10178746","NO CLASSIFICATION MH","Predicted PurR-regulated permease PerM",5,4214639.32859585
"Ga0164296_10178763_GEODES057","Ga0164296_10178763","NO CLASSIFICATION MH","enoyl-CoA hydratase",3,23209387.9266042
"Ga0164296_10179212_GEODES057","Ga0164296_10179212","NO CLASSIFICATION MH","Fic family protein",1,6043039.4021841
"Ga0164296_10179372_GEODES057","Ga0164296_10179372","NO CLASSIFICATION MH","Calcineurin-like phosphoesterase",8,17480907.795668
"Ga0164296_10180316_GEODES057","Ga0164296_10180316","NO CLASSIFICATION MH","DNA gyrase subunit A",5,6809511.90458771
"Ga0164296_10180746_GEODES057","Ga0164296_10180746","NO CLASSIFICATION MH","hypothetical protein",4,3830824.15678576
"Ga0164296_10180752_GEODES057","Ga0164296_10180752","NO CLASSIFICATION MH","hypothetical protein",2,11380734.583394
"Ga0164296_10180853_GEODES057","Ga0164296_10180853","NO CLASSIFICATION MH","Tetratricopeptide (TPR) repeat",1,14443320.0282146
"Ga0164296_10180984_GEODES057","Ga0164296_10180984","None","hypothetical protein",2,12634524.3739642
"Ga0164296_10180989_GEODES057","Ga0164296_10180989","None","hypothetical protein",2,20408292.4963378
"Ga0164296_10181171_GEODES057","Ga0164296_10181171","NO CLASSIFICATION MH","hypothetical protein",1,11823249.1707874
"Ga0164296_10181524_GEODES057","Ga0164296_10181524","NO CLASSIFICATION MH","propionyl-CoA carboxylase beta chain",6,5637046.75789014
"Ga0164296_10181576_GEODES057","Ga0164296_10181576","None","hypothetical protein",2,9951996.01081613
"Ga0164296_10181762_GEODES057","Ga0164296_10181762","None","hypothetical protein",0,5264007.13659711
"Ga0164296_10181856_GEODES057","Ga0164296_10181856","NO CLASSIFICATION MH","PASTA domain-containing protein",1,79125097.609871
"Ga0164296_10182182_GEODES057","Ga0164296_10182182","NO CLASSIFICATION MH","transitional endoplasmic reticulum ATPase",1,10164733.2603318
"Ga0164296_10182285_GEODES057","Ga0164296_10182285","NO CLASSIFICATION MH","elongation factor 3",1,20560241.539246
"Ga0164296_10182421_GEODES057","Ga0164296_10182421","NO CLASSIFICATION MH","protein of unknown function (DUF946)",3,44828398.727957
"Ga0164296_10183034_GEODES057","Ga0164296_10183034","NO CLASSIFICATION MH","preprotein translocase subunit SecA",6,8103546.47827396
"Ga0164296_10183282_GEODES057","Ga0164296_10183282","None","hypothetical protein",3,5357746.14660118
"Ga0164296_10183283_GEODES057","Ga0164296_10183283","NO CLASSIFICATION MH","Folate receptor family protein",3,10472363.9700849
"Ga0164296_10183403_GEODES057","Ga0164296_10183403","NO CLASSIFICATION MH","hypothetical protein",1,7844812.05492825
