"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164296_10441182_GEODES057","Ga0164296_10441182","None","Outer membrane receptor proteins, mostly Fe transport",1,14777856.4975644
"Ga0164296_10441363_GEODES057","Ga0164296_10441363","NO CLASSIFICATION MH","Cytochrome c, mono- and diheme variants",4,108542.99383833
"Ga0164296_10443231_GEODES057","Ga0164296_10443231","None","hypothetical protein",1,1308162.20854635
"Ga0164296_10443252_GEODES057","Ga0164296_10443252","NO CLASSIFICATION MH","adenosylhomocysteinase",2,232752.607294173
"Ga0164296_10443474_GEODES057","Ga0164296_10443474","NO CLASSIFICATION MH","Membrane associated serine protease, rhomboid family",5,283123.539212661
"Ga0164296_10444022_GEODES057","Ga0164296_10444022","NO CLASSIFICATION MH","UDP-N-acetyl-D-mannosaminuronate dehydrogenase",2,678486.661303747
"Ga0164296_10444562_GEODES057","Ga0164296_10444562","NO CLASSIFICATION MH","hypothetical protein",15,1019969.86116331
"Ga0164296_10444841_GEODES057","Ga0164296_10444841","None","hypothetical protein",2,481839.707286472
"Ga0164296_10445801_GEODES057","Ga0164296_10445801","NO CLASSIFICATION MH","hypothetical protein",1,136189.828541741
"Ga0164296_10448151_GEODES057","Ga0164296_10448151","NO CLASSIFICATION MH","Outer membrane protein (porin)",1,5709507.70299767
"Ga0164296_10448741_GEODES057","Ga0164296_10448741","NO CLASSIFICATION MH","ATP-dependent Clp protease ATP-binding subunit ClpB",7,65252.1647971328
"Ga0164296_10448882_GEODES057","Ga0164296_10448882","NO CLASSIFICATION MH","magnesium chelatase subunit D",3,131304.141200926
"Ga0164296_10449194_GEODES057","Ga0164296_10449194","NO CLASSIFICATION MH","large subunit ribosomal protein L25",2,344546.468526434
"Ga0164296_10450981_GEODES057","Ga0164296_10450981","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit N",3,172977.222790166
"Ga0164296_10452332_GEODES057","Ga0164296_10452332","NO CLASSIFICATION MH","virus Late Transcription Factor VLTF3 like",3,74193.8600412344
"Ga0164296_10454182_GEODES057","Ga0164296_10454182","NO CLASSIFICATION MH","cell division protein FtsQ",1,131483.01282816
"Ga0164296_10454263_GEODES057","Ga0164296_10454263","NO CLASSIFICATION MH","hypothetical protein",1,189628.903283907
"Ga0164296_10454301_GEODES057","Ga0164296_10454301","NO CLASSIFICATION MH","hypothetical protein",1,357396.631336243
"Ga0164296_10455921_GEODES057","Ga0164296_10455921","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",1,23339534.9540106
"Ga0164296_10455922_GEODES057","Ga0164296_10455922","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase small chain",1,9046429.9585549
"Ga0164296_10457114_GEODES057","Ga0164296_10457114","NO CLASSIFICATION MH","YidC/Oxa1 family membrane protein insertase",1,871653.034385946
"Ga0164296_10457132_GEODES057","Ga0164296_10457132","NO CLASSIFICATION MH","Herpesviridae UL52/UL70 DNA primase",2,57380.0390810471
"Ga0164296_10458583_GEODES057","Ga0164296_10458583","None","hypothetical protein",0,85159.5710608597
"Ga0164296_10460432_GEODES057","Ga0164296_10460432","NO CLASSIFICATION MH","pyruvate dehydrogenase E1 component alpha subunit",2,1110623.44394162
"Ga0164296_10460651_GEODES057","Ga0164296_10460651","NO CLASSIFICATION MH","6-phosphofructokinase 1",3,2190918.93844785
"Ga0164296_10461712_GEODES057","Ga0164296_10461712","NO CLASSIFICATION MH","Sugar phosphate isomerase/epimerase",1,400705.591378747
"Ga0164296_10462301_GEODES057","Ga0164296_10462301","NO CLASSIFICATION MH","Hemolysin-type calcium-binding repeat-containing protein/Hemolysin-type calcium-binding repeat-containing protein/Hemolysin-type calcium-binding repeat-containing protein/Hemolysin-type calcium-binding repeat-containing protein/Hemolysin-type calcium-binding repeat-containing protein/Hemolysin-type calcium-binding repeat-containing protein",3,3825296.47412939
"Ga0164296_10462462_GEODES057","Ga0164296_10462462","NO CLASSIFICATION MH","Outer membrane protein (porin)",3,19858028.8179183
"Ga0164296_10463673_GEODES057","Ga0164296_10463673","None","hypothetical protein",1,302338.041746172
"Ga0164296_10464294_GEODES057","Ga0164296_10464294","NO CLASSIFICATION MH","small subunit ribosomal protein S19",1,862137.851433025
"Ga0164296_10464622_GEODES057","Ga0164296_10464622","None","hypothetical protein",1,91531.6978788464
"Ga0164296_10465682_GEODES057","Ga0164296_10465682","NO CLASSIFICATION MH","hypothetical protein",7,104007.022341908
"Ga0164296_10466062_GEODES057","Ga0164296_10466062","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit N",2,951445.706845814
"Ga0164296_10466451_GEODES057","Ga0164296_10466451","None","hypothetical protein",1,147243.943330287
"Ga0164296_10467914_GEODES057","Ga0164296_10467914","None","Transposase (or an inactivated derivative)",1,79704.5557475946
"Ga0164296_10468141_GEODES057","Ga0164296_10468141","NO CLASSIFICATION MH","Uncharacterized conserved protein, MAPEG superfamily",3,86045.4585879882
"Ga0164296_10468302_GEODES057","Ga0164296_10468302","NO CLASSIFICATION MH","Transposase/Transposase",2,153999.940734023
"Ga0164296_10468342_GEODES057","Ga0164296_10468342","NO CLASSIFICATION MH","Midasin, AAA ATPase with  vWA domain, involved in ribosome maturation",4,119827.197522042
"Ga0164296_10468832_GEODES057","Ga0164296_10468832","NO CLASSIFICATION MH","solute carrier family 25 (phosphate transporter), member 23/24/25/41",3,55014.2272796145
"Ga0164296_10469252_GEODES057","Ga0164296_10469252","NO CLASSIFICATION MH","aromatic-amino-acid transaminase",2,640318.427862822
"Ga0164296_10470021_GEODES057","Ga0164296_10470021","NO CLASSIFICATION MH","Superfamily I DNA and/or RNA helicase",3,225778.007155481
"Ga0164296_10470081_GEODES057","Ga0164296_10470081","NO CLASSIFICATION MH","DNA polymerase I - 3'-5' exonuclease and polymerase domains/DNA polymerase I - 3'-5' exonuclease and polymerase domains",1,523104.316492978
"Ga0164296_10470094_GEODES057","Ga0164296_10470094","NO CLASSIFICATION MH","elongation factor Ts",1,623588.6920495
"Ga0164296_10470163_GEODES057","Ga0164296_10470163","NO CLASSIFICATION MH","5-methylcytosine-specific restriction endonuclease McrA",1,136479.475664086
NA,NA,NA,NA,1,NA
"Ga0164296_10472033_GEODES057","Ga0164296_10472033","NO CLASSIFICATION MH","orotidine-5'-phosphate decarboxylase",5,94045.9189124808
"Ga0164296_10472412_GEODES057","Ga0164296_10472412","NO CLASSIFICATION MH","putative N6-adenine-specific DNA methylase",2,116452.176301852
"Ga0164296_10472503_GEODES057","Ga0164296_10472503","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase cytochrome b subunit",3,183452.408677579
"Ga0164296_10473903_GEODES057","Ga0164296_10473903","NO CLASSIFICATION MH","large subunit ribosomal protein L3",1,7086124.34966522
"Ga0164296_10474961_GEODES057","Ga0164296_10474961","NO CLASSIFICATION MH","cytochrome b6",3,4575307.72138798
"Ga0164296_10474962_GEODES057","Ga0164296_10474962","NO CLASSIFICATION MH","Photosystem I psaA/psaB protein",3,3949387.29810116
"Ga0164296_10474972_GEODES057","Ga0164296_10474972","NO CLASSIFICATION MH","hypothetical protein",2,82292.2618407002
NA,NA,NA,NA,1,NA
"Ga0164296_10476861_GEODES057","Ga0164296_10476861","NO CLASSIFICATION MH","large subunit ribosomal protein L13",14,311459.257683677
"Ga0164296_10476892_GEODES057","Ga0164296_10476892","NO CLASSIFICATION MH","FKBP-type peptidyl-prolyl cis-trans isomerase",2,337363.846526168
"Ga0164296_10476953_GEODES057","Ga0164296_10476953","NO CLASSIFICATION MH","CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase",3,79315.8998632594
"Ga0164296_10477692_GEODES057","Ga0164296_10477692","NO CLASSIFICATION MH","glycine hydroxymethyltransferase",1,140350.292434937
"Ga0164296_10478002_GEODES057","Ga0164296_10478002","NO CLASSIFICATION MH","protease I",0,378411.338156496
"Ga0164296_10478726_GEODES057","Ga0164296_10478726","None","hypothetical protein",2,277430.152983127
"Ga0164296_10478727_GEODES057","Ga0164296_10478727","None","ATP-dependent protease HslVU (ClpYQ), peptidase subunit",2,787942.014400131
"Ga0164296_10479523_GEODES057","Ga0164296_10479523","None","hypothetical protein",1,3082874.52252102
"Ga0164296_10480482_GEODES057","Ga0164296_10480482","NO CLASSIFICATION MH","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A",2,854195.279922775
"Ga0164296_10480661_GEODES057","Ga0164296_10480661","NO CLASSIFICATION MH","GTP-binding protein",2,1372211.05433194
"Ga0164296_10480705_GEODES057","Ga0164296_10480705","None","hypothetical protein",1,431318.100847787
"Ga0164296_10481172_GEODES057","Ga0164296_10481172","None","hypothetical protein",4,32624.0154833411
"Ga0164296_10482622_GEODES057","Ga0164296_10482622","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",3,279382.963902677
"Ga0164296_10483564_GEODES057","Ga0164296_10483564","NO CLASSIFICATION MH","elongation factor Tu",2,439401.878958957
"Ga0164296_10483952_GEODES057","Ga0164296_10483952","NO CLASSIFICATION MH","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase",14,474446.988104593
NA,NA,NA,NA,4,NA
"Ga0164296_10487542_GEODES057","Ga0164296_10487542","None","hypothetical protein",3,317048.978795949
"Ga0164296_10487592_GEODES057","Ga0164296_10487592","NO CLASSIFICATION MH","hypothetical protein",1,214246.90713162
"Ga0164296_10487841_GEODES057","Ga0164296_10487841","None","hypothetical protein",15,2812491.22781833
"Ga0164296_10489042_GEODES057","Ga0164296_10489042","NO CLASSIFICATION MH","protein RodZ, contains Xre-like HTH and DUF4115 domains",2,371412.380704135
"Ga0164296_10489211_GEODES057","Ga0164296_10489211","NO CLASSIFICATION MH","hypothetical protein",3,531928.711945172
"Ga0164296_10490091_GEODES057","Ga0164296_10490091","NO CLASSIFICATION MH","excinuclease ABC subunit A",1,625764.002569844
"Ga0164296_10490463_GEODES057","Ga0164296_10490463","NO CLASSIFICATION MH","elongation factor Ts",2,176286.913777129
"Ga0164296_10490845_GEODES057","Ga0164296_10490845","NO CLASSIFICATION MH","ribonuclease-3",1,306297.845340245
"Ga0164296_10491532_GEODES057","Ga0164296_10491532","NO CLASSIFICATION MH","dihydrolipoamide dehydrogenase",3,2597787.66655978
NA,NA,NA,NA,4,NA
"Ga0164296_10494032_GEODES057","Ga0164296_10494032","NO CLASSIFICATION MH","carbamoyl-phosphate synthase small subunit",3,1785657.65215533
"Ga0164296_10494903_GEODES057","Ga0164296_10494903","NO CLASSIFICATION MH","RNA ligase",1,859515.549847353
"Ga0164296_10495124_GEODES057","Ga0164296_10495124","NO CLASSIFICATION MH","transcriptional antiterminator NusG",11,225168.720818582
"Ga0164296_10495481_GEODES057","Ga0164296_10495481","NO CLASSIFICATION MH","hypothetical protein",1,298907.652573688
"Ga0164296_10496572_GEODES057","Ga0164296_10496572","NO CLASSIFICATION MH","Phenylpropionate dioxygenase, large terminal subunit",2,264920.893429633
"Ga0164296_10496612_GEODES057","Ga0164296_10496612","None","hypothetical protein",1,1769205.50311905
"Ga0164296_10496941_GEODES057","Ga0164296_10496941","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,71719780.4152957
"Ga0164296_10497261_GEODES057","Ga0164296_10497261","NO CLASSIFICATION MH","fatty-acyl-CoA synthase",2,182513.723188142
"Ga0164296_10498142_GEODES057","Ga0164296_10498142","NO CLASSIFICATION MH","small subunit ribosomal protein S15",2,388739.252934563
"Ga0164296_10498362_GEODES057","Ga0164296_10498362","NO CLASSIFICATION MH","recombination protein RecA",4,292978.686086658
NA,NA,NA,NA,2,NA
"Ga0164296_10498771_GEODES057","Ga0164296_10498771","NO CLASSIFICATION MH","Phage tail sheath protein FI",1,145187.541557852
"Ga0164296_10498772_GEODES057","Ga0164296_10498772","NO CLASSIFICATION MH","virus tail tube protein gp19",1,160911.52371357
"Ga0164296_10499249_GEODES057","Ga0164296_10499249","NO CLASSIFICATION MH","protein of unknown function (DUF2828)",1,649631.405241641
"Ga0164296_10499331_GEODES057","Ga0164296_10499331","NO CLASSIFICATION MH","HNH endonuclease",3,95867.2923967144
"Ga0164296_10499402_GEODES057","Ga0164296_10499402","None","hypothetical protein",1,563705.979855128
"Ga0164296_10499741_GEODES057","Ga0164296_10499741","NO CLASSIFICATION MH","4-hydroxy-tetrahydrodipicolinate synthase",1,304841.721584128
"Ga0164296_10501153_GEODES057","Ga0164296_10501153","None","hypothetical protein",4,28960.3215707394
"Ga0164296_10501721_GEODES057","Ga0164296_10501721","NO CLASSIFICATION MH","hypothetical protein",4,79788.173471735
"Ga0164296_10502151_GEODES057","Ga0164296_10502151","NO CLASSIFICATION MH","MFS transporter, BCD family, chlorophyll transporter",3,3351418.50662607
"Ga0164296_10503521_GEODES057","Ga0164296_10503521","NO CLASSIFICATION MH","O-acetylhomoserine (thiol)-lyase",4,316075.052385169
"Ga0164296_10505722_GEODES057","Ga0164296_10505722","NO CLASSIFICATION MH","Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase",2,137636.989851745
"Ga0164296_10506072_GEODES057","Ga0164296_10506072","NO CLASSIFICATION MH","small subunit ribosomal protein S9",2,198688.062367194
"Ga0164296_10507262_GEODES057","Ga0164296_10507262","NO CLASSIFICATION MH","dTDP-4-amino-4,6-dideoxygalactose transaminase",3,794903.944605487
"Ga0164296_10507853_GEODES057","Ga0164296_10507853","None","hypothetical protein",1,192767.400324409
NA,NA,NA,NA,1,NA
"Ga0164296_10510013_GEODES057","Ga0164296_10510013","None","hypothetical protein",3,266624.731461009
"Ga0164296_10510171_GEODES057","Ga0164296_10510171","NO CLASSIFICATION MH","hypothetical protein",1,17370231.1438423
"Ga0164296_10510311_GEODES057","Ga0164296_10510311","NO CLASSIFICATION MH","cobalt-zinc-cadmium resistance protein CzcA",6,171242.472385702
"Ga0164296_10510582_GEODES057","Ga0164296_10510582","NO CLASSIFICATION MH","Tripartite-type tricarboxylate transporter, receptor component TctC",8,181610.743827296
"Ga0164296_10514163_GEODES057","Ga0164296_10514163","NO CLASSIFICATION MH","outer membrane protein assembly factor BamE",2,188336.789747699
"Ga0164296_10514351_GEODES057","Ga0164296_10514351","NO CLASSIFICATION MH","DNA-directed RNA polymerase, beta' subunit/DNA-directed RNA polymerase, beta' subunit",3,373119.835579645
"Ga0164296_10515682_GEODES057","Ga0164296_10515682","NO CLASSIFICATION MH","carbon-monoxide dehydrogenase small subunit",3,293018.792781684
"Ga0164296_10516193_GEODES057","Ga0164296_10516193","None","hypothetical protein",2,371559.422096059
"Ga0164296_10516263_GEODES057","Ga0164296_10516263","None","hypothetical protein",2,456674.110799169
"Ga0164296_10517702_GEODES057","Ga0164296_10517702","NO CLASSIFICATION MH","hypothetical protein",2,238952.015466139
"Ga0164296_10518242_GEODES057","Ga0164296_10518242","NO CLASSIFICATION MH","Gentisate 1,2-dioxygenase",3,198402.098189199
"Ga0164296_10518302_GEODES057","Ga0164296_10518302","NO CLASSIFICATION MH","hypothetical protein",3,40378.7000686678
"Ga0164296_10518591_GEODES057","Ga0164296_10518591","NO CLASSIFICATION MH","Concanavalin A-like lectin/glucanases superfamily protein",2,337044.599842126
"Ga0164296_10519604_GEODES057","Ga0164296_10519604","NO CLASSIFICATION MH","outer membrane immunogenic protein",3,410567.90479495
"Ga0164296_10521291_GEODES057","Ga0164296_10521291","NO CLASSIFICATION MH","small subunit ribosomal protein S14e",3,406557.796122567
"Ga0164296_10521792_GEODES057","Ga0164296_10521792","NO CLASSIFICATION MH","ferredoxin--NADP+ reductase",2,237543.003409269
"Ga0164296_10523301_GEODES057","Ga0164296_10523301","NO CLASSIFICATION MH","NAD(P) transhydrogenase subunit beta",2,1756228.03231452
"Ga0164296_10525281_GEODES057","Ga0164296_10525281","NO CLASSIFICATION MH","aspartate carbamoyltransferase catalytic subunit",1,240780.672364095
"Ga0164296_10525431_GEODES057","Ga0164296_10525431","None","hypothetical protein",4,215733.329412531
NA,NA,NA,NA,3,NA
"Ga0164296_10526661_GEODES057","Ga0164296_10526661","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, ArsR family",1,390089.996324493
"Ga0164296_10526683_GEODES057","Ga0164296_10526683","NO CLASSIFICATION MH","Phasin protein",1,13667771.8387384
"Ga0164296_10528453_GEODES057","Ga0164296_10528453","NO CLASSIFICATION MH","large subunit ribosomal protein L19",1,987078.096684109
"Ga0164296_10528772_GEODES057","Ga0164296_10528772","None","hypothetical protein",4,196915.032147928
"Ga0164296_10529481_GEODES057","Ga0164296_10529481","NO CLASSIFICATION MH","DNA-binding beta-propeller fold protein YncE",1,123875.52204736
"Ga0164296_10529491_GEODES057","Ga0164296_10529491","NO CLASSIFICATION MH","NHL repeat-containing protein",1,166170.939113379
"Ga0164296_10530612_GEODES057","Ga0164296_10530612","NO CLASSIFICATION MH","small subunit ribosomal protein S2",2,459055.470468703
"Ga0164296_10531812_GEODES057","Ga0164296_10531812","NO CLASSIFICATION MH","large subunit ribosomal protein L22",1,526477.424989902
"Ga0164296_10532012_GEODES057","Ga0164296_10532012","NO CLASSIFICATION MH","Protein of unknown function (DUF3106)",1,103577.077797105
"Ga0164296_10532831_GEODES057","Ga0164296_10532831","NO CLASSIFICATION MH","membrane fusion protein, macrolide-specific efflux system",1,1270605.3238806
"Ga0164296_10533652_GEODES057","Ga0164296_10533652","NO CLASSIFICATION MH","argininosuccinate synthase",1,1410648.4873338
"Ga0164296_10534752_GEODES057","Ga0164296_10534752","NO CLASSIFICATION MH","transaldolase",1,1000362.79696242
"Ga0164296_10536204_GEODES057","Ga0164296_10536204","NO CLASSIFICATION MH","Protein of unknown function (DUF3043)",3,101504.954107436
"Ga0164296_10538072_GEODES057","Ga0164296_10538072","None","hypothetical protein",1,432578.665174739
"Ga0164296_10539843_GEODES057","Ga0164296_10539843","None","hypothetical protein",1,350400.90798695
"Ga0164296_10539991_GEODES057","Ga0164296_10539991","None","hypothetical protein",3,44480.3846401141
"Ga0164296_10541722_GEODES057","Ga0164296_10541722","None","hypothetical protein",3,60113518.8582765
"Ga0164296_10544511_GEODES057","Ga0164296_10544511","None","hypothetical protein",2,84396.1220935826
"Ga0164296_10545681_GEODES057","Ga0164296_10545681","NO CLASSIFICATION MH","K(+)-stimulated pyrophosphate-energized sodium pump",2,308620.87416793
"Ga0164296_10547511_GEODES057","Ga0164296_10547511","NO CLASSIFICATION MH","geranylgeranyl diphosphate synthase, type II",3,532260.223617558
"Ga0164296_10548143_GEODES057","Ga0164296_10548143","NO CLASSIFICATION MH","serine/threonine-protein phosphatase 2A regulatory subunit B'",4,254933.884342698
"Ga0164296_10549102_GEODES057","Ga0164296_10549102","NO CLASSIFICATION MH","two-component system, OmpR family, response regulator",3,281300.966825123
"Ga0164296_10549592_GEODES057","Ga0164296_10549592","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, ArsR family",1,7852377.37568417
"Ga0164296_10553561_GEODES057","Ga0164296_10553561","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase flavoprotein subunit",3,2736053.01385829
"Ga0164296_10553571_GEODES057","Ga0164296_10553571","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase flavoprotein subunit",2,409466.7527444
"Ga0164296_10554513_GEODES057","Ga0164296_10554513","NO CLASSIFICATION MH","large subunit ribosomal protein L20",2,233696.575886283
NA,NA,NA,NA,8,NA
"Ga0164296_10556022_GEODES057","Ga0164296_10556022","NO CLASSIFICATION MH","hypothetical protein",1,283398.863769615
"Ga0164296_10556331_GEODES057","Ga0164296_10556331","NO CLASSIFICATION MH","ATPase components of ABC transporters with duplicated ATPase domains",7,60190.0066152862
"Ga0164296_10556572_GEODES057","Ga0164296_10556572","NO CLASSIFICATION MH","Uncharacterized conserved protein YjiS, DUF1127 family",1,17244735.3824702
"Ga0164296_10557372_GEODES057","Ga0164296_10557372","NO CLASSIFICATION MH","protoheme IX farnesyltransferase",2,240464.474915381
"Ga0164296_10557411_GEODES057","Ga0164296_10557411","NO CLASSIFICATION MH","molecular chaperone DnaK",0,169359.439714497
"Ga0164296_10559631_GEODES057","Ga0164296_10559631","NO CLASSIFICATION MH","1-deoxy-D-xylulose-5-phosphate synthase",3,1302027.52174348
"Ga0164296_10559963_GEODES057","Ga0164296_10559963","NO CLASSIFICATION MH","small subunit ribosomal protein S16",1,218309.046828774
"Ga0164296_10560142_GEODES057","Ga0164296_10560142","NO CLASSIFICATION MH","monothiol glutaredoxin",1,504684.296871782
"Ga0164296_10561521_GEODES057","Ga0164296_10561521","NO CLASSIFICATION MH","The GLUG motif-containing protein/The GLUG motif-containing protein/The GLUG motif-containing protein/The GLUG motif-containing protein",2,169356.830067838
"Ga0164296_10562141_GEODES057","Ga0164296_10562141","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase cytochrome b subunit",2,148728.271383846
"Ga0164296_10562701_GEODES057","Ga0164296_10562701","NO CLASSIFICATION MH","hypothetical protein",1,189664.693935381
"Ga0164296_10562781_GEODES057","Ga0164296_10562781","NO CLASSIFICATION MH","aerobic C4-dicarboxylate transport protein",1,154870.13927515
"Ga0164296_10562852_GEODES057","Ga0164296_10562852","NO CLASSIFICATION MH","Isopenicillin N synthase/Isopenicillin N synthase",3,62441.8671220491
"Ga0164296_10563002_GEODES057","Ga0164296_10563002","NO CLASSIFICATION MH","small subunit ribosomal protein S15Ae",3,419428.488427137
NA,NA,NA,NA,6,NA
"Ga0164296_10566022_GEODES057","Ga0164296_10566022","NO CLASSIFICATION MH","large subunit ribosomal protein L9",2,637759.899821542
"Ga0164296_10566051_GEODES057","Ga0164296_10566051","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",1,443214.375563973
"Ga0164296_10566992_GEODES057","Ga0164296_10566992","NO CLASSIFICATION MH","Bacteriophage T4-like capsid assembly protein (Gp20)",1,184108.448364206
"Ga0164296_10570492_GEODES057","Ga0164296_10570492","NO CLASSIFICATION MH","Tetratricopeptide (TPR) repeat",3,788797.502169483
"Ga0164296_10571911_GEODES057","Ga0164296_10571911","NO CLASSIFICATION MH","isocitrate dehydrogenase",2,1984413.76357533
"Ga0164296_10572223_GEODES057","Ga0164296_10572223","NO CLASSIFICATION MH","flagellin",3,403104.299457173
"Ga0164296_10572351_GEODES057","Ga0164296_10572351","NO CLASSIFICATION MH","Uncharacterized protein involved in exopolysaccharide biosynthesis/Uncharacterized protein involved in exopolysaccharide biosynthesis",1,283877.11177918
"Ga0164296_10572473_GEODES057","Ga0164296_10572473","NO CLASSIFICATION MH","dihydroorotase",1,231827.527414625
"Ga0164296_10572652_GEODES057","Ga0164296_10572652","NO CLASSIFICATION MH","Mu-like prophage major head subunit gpT",2,229293.103478726
"Ga0164296_10572742_GEODES057","Ga0164296_10572742","NO CLASSIFICATION MH","hypothetical protein",1,108603.362599456
"Ga0164296_10574312_GEODES057","Ga0164296_10574312","NO CLASSIFICATION MH","small subunit ribosomal protein S7",3,3081196.29031043
"Ga0164296_10575692_GEODES057","Ga0164296_10575692","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",3,4773102.1684515
"Ga0164296_10576521_GEODES057","Ga0164296_10576521","NO CLASSIFICATION MH","hypothetical protein",4,121304.472424302
"Ga0164296_10577432_GEODES057","Ga0164296_10577432","NO CLASSIFICATION MH","ATP synthase protein I",4,68875.2027027521
"Ga0164296_10578141_GEODES057","Ga0164296_10578141","NO CLASSIFICATION MH","CO or xanthine dehydrogenase, Mo-binding subunit/CO or xanthine dehydrogenase, Mo-binding subunit",11,148988.64526046
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
"Ga0164296_10583841_GEODES057","Ga0164296_10583841","NO CLASSIFICATION MH","general secretion pathway protein E",6,199292.394649207
"Ga0164296_10583943_GEODES057","Ga0164296_10583943","NO CLASSIFICATION MH","dipeptide transport system ATP-binding protein",3,45744.7522888713
"Ga0164296_10584542_GEODES057","Ga0164296_10584542","NO CLASSIFICATION MH","hydrophobic/amphiphilic exporter-1, HAE1 family",3,258900.156541052
"Ga0164296_10584551_GEODES057","Ga0164296_10584551","NO CLASSIFICATION MH","hypothetical protein",1,4152298.03815741
"Ga0164296_10586222_GEODES057","Ga0164296_10586222","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit J",3,377411.411692765
NA,NA,NA,NA,3,NA
"Ga0164296_10590421_GEODES057","Ga0164296_10590421","NO CLASSIFICATION MH","glutamine synthetase",1,4961146.53952323
"Ga0164296_10590832_GEODES057","Ga0164296_10590832","NO CLASSIFICATION MH","glyceraldehyde-3-phosphate dehydrogenase (NAD(P))",5,887081.078958982
"Ga0164296_10591872_GEODES057","Ga0164296_10591872","NO CLASSIFICATION MH","Phage tail sheath protein",1,3660105.80084502
"Ga0164296_10595761_GEODES057","Ga0164296_10595761","NO CLASSIFICATION MH","hypothetical protein",1,542913.921946242
"Ga0164296_10595831_GEODES057","Ga0164296_10595831","NO CLASSIFICATION MH","Ribosomal protein L23",3,254247.083712581
"Ga0164296_10596241_GEODES057","Ga0164296_10596241","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit N",3,299856.987004985
"Ga0164296_10596604_GEODES057","Ga0164296_10596604","None","hypothetical protein",3,385955.789908338
"Ga0164296_10598191_GEODES057","Ga0164296_10598191","None","hypothetical protein",1,130677.415892124
"Ga0164296_10600141_GEODES057","Ga0164296_10600141","NO CLASSIFICATION MH","catalase-peroxidase",1,594603.928866157
"Ga0164296_10600871_GEODES057","Ga0164296_10600871","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",1,626067.13719334
"Ga0164296_10602132_GEODES057","Ga0164296_10602132","NO CLASSIFICATION MH","preprotein translocase subunit SecA",2,1834158.59588073
"Ga0164296_10602251_GEODES057","Ga0164296_10602251","NO CLASSIFICATION MH","GTP-binding protein",2,269152.118626884
"Ga0164296_10602352_GEODES057","Ga0164296_10602352","NO CLASSIFICATION MH","two-component system, OmpR family, phosphate regulon response regulator PhoB",1,65492.3085522296
"Ga0164296_10602663_GEODES057","Ga0164296_10602663","NO CLASSIFICATION MH","hypothetical protein",1,108989.02128033
"Ga0164296_10602732_GEODES057","Ga0164296_10602732","NO CLASSIFICATION MH","segregation and condensation protein A",1,665373.044424845
"Ga0164296_10604183_GEODES057","Ga0164296_10604183","NO CLASSIFICATION MH","hypothetical protein",15,137445.78427974
"Ga0164296_10604242_GEODES057","Ga0164296_10604242","NO CLASSIFICATION MH","Protein of unknown function (DUF1501)",4,397005.588492549
"Ga0164296_10604762_GEODES057","Ga0164296_10604762","NO CLASSIFICATION MH","biopolymer transport protein ExbB",4,10295860.2289475
"Ga0164296_10605381_GEODES057","Ga0164296_10605381","NO CLASSIFICATION MH","hydroxypyruvate reductase",1,110287.634228369
"Ga0164296_10605392_GEODES057","Ga0164296_10605392","NO CLASSIFICATION MH","arabinose-5-phosphate isomerase",2,306262.518113634
"Ga0164296_10608033_GEODES057","Ga0164296_10608033","NO CLASSIFICATION MH","large subunit ribosomal protein L9",1,1606043.25042063
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,3,NA
"Ga0164296_10609382_GEODES057","Ga0164296_10609382","NO CLASSIFICATION MH","2-hydroxy-3-oxopropionate reductase",2,150550.417790445
"Ga0164296_10609451_GEODES057","Ga0164296_10609451","NO CLASSIFICATION MH","elongation factor G",2,2924356.74837407
"Ga0164296_10609754_GEODES057","Ga0164296_10609754","None","Protein of unknwon function (DUF3310)",4,546994.314496665
"Ga0164296_10610021_GEODES057","Ga0164296_10610021","None","hypothetical protein",4,1363505.49620614
"Ga0164296_10610431_GEODES057","Ga0164296_10610431","NO CLASSIFICATION MH","stearoyl-CoA desaturase (delta-9 desaturase)",2,812215.862055635
