"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_104301781_GEODES005","Ga0164294_10430178","None","hypothetical protein",1,10099892.6802034
"Ga0164294_104302421_GEODES005","Ga0164294_10430242","None","hypothetical protein",1,12093672.1356668
"Ga0164294_104302672_GEODES005","Ga0164294_10430267","None","hypothetical protein",5,4275065.66907997
"Ga0164294_104318262_GEODES005","Ga0164294_10431826","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit J",5,12625353.0171869
"Ga0164294_104330151_GEODES005","Ga0164294_10433015","None","hypothetical protein",4,12011438.2192568
"Ga0164294_104355531_GEODES005","Ga0164294_10435553","NO CLASSIFICATION MH","UTP--glucose-1-phosphate uridylyltransferase",1,6875612.58302071
"Ga0164294_104370201_GEODES005","Ga0164294_10437020","NO CLASSIFICATION MH","molecular chaperone DnaK",5,24679227.1900548
"Ga0164294_104372311_GEODES005","Ga0164294_10437231","NO CLASSIFICATION MH","ABC-type transport system, substrate-binding protein",1,24746106.5354921
"Ga0164294_104418291_GEODES005","Ga0164294_10441829","None","hypothetical protein",1,13416924.0383135
"Ga0164294_104501101_GEODES005","Ga0164294_10450110","NO CLASSIFICATION MH","acetyl-CoA synthetase",1,10820964.4168596
"Ga0164294_104538091_GEODES005","Ga0164294_10453809","None","hypothetical protein",1,5199095.01969149
"Ga0164294_104540441_GEODES005","Ga0164294_10454044","None","hypothetical protein",1,17431244.9887908
"Ga0164294_104563871_GEODES005","Ga0164294_10456387","NO CLASSIFICATION MH","hypothetical protein",3,16527272.8207471
"Ga0164294_104579721_GEODES005","Ga0164294_10457972","None","hypothetical protein",1,15752747.0679309
"Ga0164294_104584931_GEODES005","Ga0164294_10458493","NO CLASSIFICATION MH","hypothetical protein",8,51428502.1621047
"Ga0164294_104596782_GEODES005","Ga0164294_10459678","NO CLASSIFICATION MH","Peroxiredoxin",3,9453978.34455944
"Ga0164294_104662231_GEODES005","Ga0164294_10466223","NO CLASSIFICATION MH","Predicted membrane chloride channel, bestrophin family",6,22734053.7299438
"Ga0164294_104676862_GEODES005","Ga0164294_10467686","NO CLASSIFICATION MH","3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II",1,6866456.43999188
"Ga0164294_104704011_GEODES005","Ga0164294_10470401","None","hypothetical protein",1,6879682.54570085
"Ga0164294_104746011_GEODES005","Ga0164294_10474601","None","hypothetical protein",4,8030500.41895067
"Ga0164294_104761171_GEODES005","Ga0164294_10476117","NO CLASSIFICATION MH","tricorn protease",1,26597348.0503622
"Ga0164294_104770231_GEODES005","Ga0164294_10477023","None","hypothetical protein",4,12841959.4088847
"Ga0164294_104770232_GEODES005","Ga0164294_10477023","None","hypothetical protein",4,55998046.900795
"Ga0164294_104783511_GEODES005","Ga0164294_10478351","NO CLASSIFICATION MH","hypothetical protein",1,7236266.89343182
"Ga0164294_104821991_GEODES005","Ga0164294_10482199","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase cytochrome b subunit",2,3549173.73063351
"Ga0164294_104830771_GEODES005","Ga0164294_10483077","None","hypothetical protein",5,137606829.844983
"Ga0164294_104835182_GEODES005","Ga0164294_10483518","None","hypothetical protein",1,10405584.0675805
"Ga0164294_104861871_GEODES005","Ga0164294_10486187","NO CLASSIFICATION MH","FAD dependent oxidoreductase",1,5504103.67705663
"Ga0164294_104872871_GEODES005","Ga0164294_10487287","None","hypothetical protein",2,11483607.9456782
"Ga0164294_104890373_GEODES005","Ga0164294_10489037","None","hypothetical protein",3,2331818.29679704
"Ga0164294_104902431_GEODES005","Ga0164294_10490243","NO CLASSIFICATION MH","hypothetical protein",1,14339823.6658823
"Ga0164294_104911222_GEODES005","Ga0164294_10491122","NO CLASSIFICATION MH","succinyl-CoA synthetase alpha subunit",0,1281188.81449265
"Ga0164294_104927221_GEODES005","Ga0164294_10492722","NO CLASSIFICATION MH","peroxiredoxin Q/BCP",1,8188668.82074478
"Ga0164294_104966351_GEODES005","Ga0164294_10496635","None","hypothetical protein",1,14020665.3243697
"Ga0164294_104983981_GEODES005","Ga0164294_10498398","NO CLASSIFICATION MH","flagellin",1,44495412.128898
"Ga0164294_105003871_GEODES005","Ga0164294_10500387","NO CLASSIFICATION MH","hypothetical protein",1,19225973.6407075
"Ga0164294_105039821_GEODES005","Ga0164294_10503982","None","hypothetical protein",1,51512358.0337156
"Ga0164294_105055161_GEODES005","Ga0164294_10505516","NO CLASSIFICATION MH","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,31084475.4763052
"Ga0164294_105098311_GEODES005","Ga0164294_10509831","NO CLASSIFICATION MH","galactonate dehydratase",1,12296512.4012254
"Ga0164294_105126721_GEODES005","Ga0164294_10512672","NO CLASSIFICATION MH","hypothetical protein",2,11807978.8442379
"Ga0164294_105126761_GEODES005","Ga0164294_10512676","NO CLASSIFICATION MH","Membrane protein involved in colicin uptake",1,151527373.05693
"Ga0164294_105153491_GEODES005","Ga0164294_10515349","None","hypothetical protein",3,4010764.38735117
"Ga0164294_105184911_GEODES005","Ga0164294_10518491","NO CLASSIFICATION MH","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,14352573.1510068
"Ga0164294_105204181_GEODES005","Ga0164294_10520418","None","hypothetical protein",1,19050166.9907682
"Ga0164294_105210921_GEODES005","Ga0164294_10521092","None","hypothetical protein",1,7867783.54270237
"Ga0164294_105304801_GEODES005","Ga0164294_10530480","NO CLASSIFICATION MH","Predicted N-acyltransferase, GNAT family",1,13456879.6412749
"Ga0164294_105317341_GEODES005","Ga0164294_10531734","None","hypothetical protein",3,149752360.679421
"Ga0164294_105332321_GEODES005","Ga0164294_10533232","NO CLASSIFICATION MH","tubulin alpha",1,31977776.2599859
"Ga0164294_105435621_GEODES005","Ga0164294_10543562","None","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,76005252.9942884
"Ga0164294_105477171_GEODES005","Ga0164294_10547717","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase alpha chain",1,55786028.5763905
"Ga0164294_105482162_GEODES005","Ga0164294_10548216","NO CLASSIFICATION MH","translation initiation factor IF-3",1,26735192.8649331
"Ga0164294_105494361_GEODES005","Ga0164294_10549436","NO CLASSIFICATION MH","tubulin alpha",1,21433876.4814644
"Ga0164294_105539051_GEODES005","Ga0164294_10553905","None","IPT/TIG domain-containing protein",1,84973984.3642039
"Ga0164294_105575071_GEODES005","Ga0164294_10557507","None","hypothetical protein",1,14341131.0687722
"Ga0164294_105597042_GEODES005","Ga0164294_10559704","NO CLASSIFICATION MH","twitching motility protein PilT",1,8631380.70869066
"Ga0164294_105600391_GEODES005","Ga0164294_10560039","None","hypothetical protein",1,26270370.2843008
"Ga0164294_105601071_GEODES005","Ga0164294_10560107","None","hypothetical protein",1,49244869.5018233
"Ga0164294_105603501_GEODES005","Ga0164294_10560350","None","hypothetical protein",1,109834948.08154
"Ga0164294_105607382_GEODES005","Ga0164294_10560738","NO CLASSIFICATION MH","small subunit ribosomal protein S11",1,9657059.75926902
"Ga0164294_105618672_GEODES005","Ga0164294_10561867","None","hypothetical protein",1,6863940.24465281
"Ga0164294_105629632_GEODES005","Ga0164294_10562963","None","hypothetical protein",1,8596631.62546676
"Ga0164294_105634231_GEODES005","Ga0164294_10563423","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit beta",3,36330296.9344025
"Ga0164294_105649192_GEODES005","Ga0164294_10564919","NO CLASSIFICATION MH","hypothetical protein",7,23257199.282196
"Ga0164294_105651161_GEODES005","Ga0164294_10565116","NO CLASSIFICATION MH","uroporphyrinogen decarboxylase",3,2366719.87930582
"Ga0164294_105672121_GEODES005","Ga0164294_10567212","NO CLASSIFICATION MH","succinyl-CoA synthetase beta subunit",2,18148629.2215153
"Ga0164294_105693961_GEODES005","Ga0164294_10569396","NO CLASSIFICATION MH","hypothetical protein",1,34257576.3729343
"Ga0164294_105702831_GEODES005","Ga0164294_10570283","NO CLASSIFICATION MH","hypothetical protein",1,19326175.1683213
"Ga0164294_105726131_GEODES005","Ga0164294_10572613","NO CLASSIFICATION MH","threonine synthase",1,44009608.7289238
"Ga0164294_105746091_GEODES005","Ga0164294_10574609","NO CLASSIFICATION MH","Carbonic anhydrase/Carbonic anhydrase",1,17671806.4190164
"Ga0164294_105787131_GEODES005","Ga0164294_10578713","NO CLASSIFICATION MH","Cadherin domain-containing protein",1,79857261.865502
"Ga0164294_105794651_GEODES005","Ga0164294_10579465","NO CLASSIFICATION MH","Right handed beta helix region",1,29620248.0893755
"Ga0164294_105795532_GEODES005","Ga0164294_10579553","NO CLASSIFICATION MH","ABC-type transport system involved in cytochrome c biogenesis, permease component",2,16701587.041917
"Ga0164294_105816671_GEODES005","Ga0164294_10581667","NO CLASSIFICATION MH","hypothetical protein",1,15588298.3038664
"Ga0164294_105840641_GEODES005","Ga0164294_10584064","None","hypothetical protein",1,21069022.1802141
"Ga0164294_105843701_GEODES005","Ga0164294_10584370","None","hypothetical protein",1,5796425.45243744
"Ga0164294_105845732_GEODES005","Ga0164294_10584573","NO CLASSIFICATION MH","Protein of unknown function (DUF2909)",9,17999355.9791373
"Ga0164294_105849451_GEODES005","Ga0164294_10584945","NO CLASSIFICATION MH","Glucose/arabinose dehydrogenase, beta-propeller fold",1,8655440.3725605
"Ga0164294_105859101_GEODES005","Ga0164294_10585910","None","hypothetical protein",4,5735089.28860434
"Ga0164294_105881192_GEODES005","Ga0164294_10588119","None","hypothetical protein",1,70055079.2426334
"Ga0164294_105883531_GEODES005","Ga0164294_10588353","NO CLASSIFICATION MH","hypothetical protein",3,22178033.0271085
"Ga0164294_105887641_GEODES005","Ga0164294_10588764","None","hypothetical protein",1,7745444.7766596
"Ga0164294_105900721_GEODES005","Ga0164294_10590072","None","hypothetical protein",1,15137781.0580811
"Ga0164294_105915361_GEODES005","Ga0164294_10591536","NO CLASSIFICATION MH","hypothetical protein",4,14221753.1222457
"Ga0164294_105926801_GEODES005","Ga0164294_10592680","NO CLASSIFICATION MH","translation initiation factor IF-2",1,23146562.9148766
"Ga0164294_105986581_GEODES005","Ga0164294_10598658","None","hypothetical protein",1,14904154.41744
"Ga0164294_106001221_GEODES005","Ga0164294_10600122","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",1,14269190.4265681
"Ga0164294_106002291_GEODES005","Ga0164294_10600229","None","Cadherin-like beta sandwich domain-containing protein",1,10478951.0882515
"Ga0164294_106004782_GEODES005","Ga0164294_10600478","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",3,11232291.1376866
"Ga0164294_106010491_GEODES005","Ga0164294_10601049","NO CLASSIFICATION MH","chaperonin GroEL",4,10006020.1994796
"Ga0164294_106031861_GEODES005","Ga0164294_10603186","NO CLASSIFICATION MH","polyamine oxidase",10,7274020.169296
"Ga0164294_106038441_GEODES005","Ga0164294_10603844","NO CLASSIFICATION MH","hypothetical protein",3,12464927.0632462
"Ga0164294_106082971_GEODES005","Ga0164294_10608297","None","hypothetical protein",1,9781479.04541962
"Ga0164294_106109101_GEODES005","Ga0164294_10610910","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",3,4294997.58760825
"Ga0164294_106137411_GEODES005","Ga0164294_10613741","NO CLASSIFICATION MH","SusD family protein",2,48381991.4095532
"Ga0164294_106182191_GEODES005","Ga0164294_10618219","NO CLASSIFICATION MH","elongation factor Tu",3,29736840.5813614
"Ga0164294_106214301_GEODES005","Ga0164294_10621430","NO CLASSIFICATION MH","Opacity protein",1,16092554.9272279
"Ga0164294_106230771_GEODES005","Ga0164294_10623077","None","hypothetical protein",4,8171214.0074321
"Ga0164294_106245661_GEODES005","Ga0164294_10624566","None","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,127659080.952306
"Ga0164294_106286462_GEODES005","Ga0164294_10628646","NO CLASSIFICATION MH","light-harvesting complex 1 alpha chain",6,2702532.14568032
"Ga0164294_106320491_GEODES005","Ga0164294_10632049","NO CLASSIFICATION MH","elongation factor G",1,8287048.25712745
"Ga0164294_106341471_GEODES005","Ga0164294_10634147","None","hypothetical protein",1,407187857.721354
"Ga0164294_106342451_GEODES005","Ga0164294_10634245","NO CLASSIFICATION MH","histone H2B",1,11028559.3244907
"Ga0164294_106367171_GEODES005","Ga0164294_10636717","NO CLASSIFICATION MH","pyruvate, orthophosphate dikinase",1,6713782.50662021
"Ga0164294_106377721_GEODES005","Ga0164294_10637772","None","hypothetical protein",1,75597099.0894901
"Ga0164294_106395031_GEODES005","Ga0164294_10639503","None","hypothetical protein",9,15654507.0309839
"Ga0164294_106397541_GEODES005","Ga0164294_10639754","None","hypothetical protein",1,58389522.9077841
"Ga0164294_106431411_GEODES005","Ga0164294_10643141","NO CLASSIFICATION MH","protein of unknown function (DUF1987)",1,12496100.8777003
"Ga0164294_106440822_GEODES005","Ga0164294_10644082","None","hypothetical protein",1,9961753.93209443
"Ga0164294_106462231_GEODES005","Ga0164294_10646223","None","hypothetical protein",1,22753499.7286415
"Ga0164294_106479252_GEODES005","Ga0164294_10647925","NO CLASSIFICATION MH","hypothetical protein",4,16188679.8471225
"Ga0164294_106486761_GEODES005","Ga0164294_10648676","None","hypothetical protein",1,7069647.79473076
"Ga0164294_106510021_GEODES005","Ga0164294_10651002","None","hypothetical protein",1,25768685.5207006
"Ga0164294_106512641_GEODES005","Ga0164294_10651264","NO CLASSIFICATION MH","hypothetical protein",1,24335625.5999381
"Ga0164294_106516761_GEODES005","Ga0164294_10651676","NO CLASSIFICATION MH","glutaryl-CoA dehydrogenase",7,13408095.5533625
"Ga0164294_106547781_GEODES005","Ga0164294_10654778","NO CLASSIFICATION MH","Cu/Zn superoxide dismutase",1,10470505.8143037
"Ga0164294_106576041_GEODES005","Ga0164294_10657604","NO CLASSIFICATION MH","hypothetical protein",3,12721306.355539
"Ga0164294_106578811_GEODES005","Ga0164294_10657881","None","hypothetical protein",1,58028059.6388563
"Ga0164294_106586741_GEODES005","Ga0164294_10658674","None","hypothetical protein",1,15852843.2919594
"Ga0164294_106591521_GEODES005","Ga0164294_10659152","NO CLASSIFICATION MH","echinoderm microtubule-associated protein-like 6",1,21694473.9801392
"Ga0164294_106592081_GEODES005","Ga0164294_10659208","NO CLASSIFICATION MH","P22 coat protein - gene protein 5",4,8297341.0264608
"Ga0164294_106653341_GEODES005","Ga0164294_10665334","None","hypothetical protein",1,11118598.445083
"Ga0164294_106667541_GEODES005","Ga0164294_10666754","NO CLASSIFICATION MH","tubulin alpha",1,18065675.4269487
"Ga0164294_106676901_GEODES005","Ga0164294_10667690","NO CLASSIFICATION MH","TRAP-type mannitol/chloroaromatic compound transport system, substrate-binding protein",1,10650182.5698956
"Ga0164294_106686041_GEODES005","Ga0164294_10668604","NO CLASSIFICATION MH","adenylate kinase",1,33172603.3746227
"Ga0164294_106716091_GEODES005","Ga0164294_10671609","NO CLASSIFICATION MH","sarcosine oxidase",1,12322838.8170022
"Ga0164294_106753891_GEODES005","Ga0164294_10675389","None","KAP family P-loop domain-containing protein",1,6681510.4569153
"Ga0164294_106774781_GEODES005","Ga0164294_10677478","None","Polyketide synthase dehydratase",1,19984680.852265
"Ga0164294_106806511_GEODES005","Ga0164294_10680651","NO CLASSIFICATION MH","Protein of unknown function (DUF1329)",1,35930529.9949506
"Ga0164294_106841111_GEODES005","Ga0164294_10684111","NO CLASSIFICATION MH","dihydrolipoamide dehydrogenase",2,43902735.9286818
"Ga0164294_106870581_GEODES005","Ga0164294_10687058","None","hypothetical protein",1,35598149.1783605
"Ga0164294_106888441_GEODES005","Ga0164294_10688844","None","hypothetical protein",1,52175919.2159286
"Ga0164294_106914461_GEODES005","Ga0164294_10691446","NO CLASSIFICATION MH","glutamate synthase (ferredoxin)",1,20941574.2568167
"Ga0164294_106922271_GEODES005","Ga0164294_10692227","None","hypothetical protein",2,17517083.107272
"Ga0164294_106940881_GEODES005","Ga0164294_10694088","NO CLASSIFICATION MH","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,31042486.8041345
"Ga0164294_106942181_GEODES005","Ga0164294_10694218","None","hypothetical protein",1,19995108.5541982
"Ga0164294_106966812_GEODES005","Ga0164294_10696681","NO CLASSIFICATION MH","histone H4",1,13647603.287564
"Ga0164294_106973001_GEODES005","Ga0164294_10697300","NO CLASSIFICATION MH","dTMP kinase",4,18474351.1390319
"Ga0164294_107011521_GEODES005","Ga0164294_10701152","NO CLASSIFICATION MH","tubulin beta",1,251173157.78066
"Ga0164294_107011702_GEODES005","Ga0164294_10701170","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",5,76329589.9971186
"Ga0164294_107028831_GEODES005","Ga0164294_10702883","None","hypothetical protein",1,115403298.497141
"Ga0164294_107155942_GEODES005","Ga0164294_10715594","NO CLASSIFICATION MH","light-harvesting complex 1 alpha chain",6,105190974.288625
"Ga0164294_107173131_GEODES005","Ga0164294_10717313","None","hypothetical protein",1,36391001.2120381
"Ga0164294_107175301_GEODES005","Ga0164294_10717530","None","hypothetical protein",1,21794479.7211408
"Ga0164294_107241982_GEODES005","Ga0164294_10724198","NO CLASSIFICATION MH","high-affinity nickel-transport protein",1,3283848.99370324
"Ga0164294_107249791_GEODES005","Ga0164294_10724979","None","hypothetical protein",1,33585172.7296307
"Ga0164294_107254951_GEODES005","Ga0164294_10725495","NO CLASSIFICATION MH","hypothetical protein",1,118467681.15775
"Ga0164294_107258301_GEODES005","Ga0164294_10725830","None","hypothetical protein",1,64639890.1198899
"Ga0164294_107349511_GEODES005","Ga0164294_10734951","NO CLASSIFICATION MH","hypothetical protein",1,89833484.6118086
"Ga0164294_107367361_GEODES005","Ga0164294_10736736","NO CLASSIFICATION MH","Chlorophyll A-B binding protein",3,153807633.109573
"Ga0164294_107388731_GEODES005","Ga0164294_10738873","None","hypothetical protein",1,21718564.5210976
"Ga0164294_107401271_GEODES005","Ga0164294_10740127","NO CLASSIFICATION MH","large subunit ribosomal protein L17",5,35987260.3806458
"Ga0164294_107419532_GEODES005","Ga0164294_10741953","None","hypothetical protein",1,12393555.9670879
"Ga0164294_107465151_GEODES005","Ga0164294_10746515","None","hypothetical protein",1,22871549.8815093
"Ga0164294_107516241_GEODES005","Ga0164294_10751624","None","hypothetical protein",1,10806044.4089676
"Ga0164294_107522551_GEODES005","Ga0164294_10752255","NO CLASSIFICATION MH","elongation factor 1-alpha",1,15630081.3492939
"Ga0164294_107554801_GEODES005","Ga0164294_10755480","None","Cadherin domain-containing protein",1,10503037.4694733
"Ga0164294_107561291_GEODES005","Ga0164294_10756129","None","hypothetical protein",4,8975687.05896267
"Ga0164294_107660601_GEODES005","Ga0164294_10766060","None","hypothetical protein",1,10990166.5389545
"Ga0164294_107665161_GEODES005","Ga0164294_10766516","NO CLASSIFICATION MH","protein of unknown function, DUF285/protein of unknown function, DUF285/protein of unknown function, DUF285",5,7157785.24007392
"Ga0164294_107685621_GEODES005","Ga0164294_10768562","NO CLASSIFICATION MH","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",6,7506977.33371757
"Ga0164294_107712961_GEODES005","Ga0164294_10771296","NO CLASSIFICATION MH","3-oxoacyl-[acyl-carrier protein] reductase",1,13226670.8626725
"Ga0164294_107722761_GEODES005","Ga0164294_10772276","NO CLASSIFICATION MH","hypothetical protein",4,11456601.8041909
"Ga0164294_107724571_GEODES005","Ga0164294_10772457","None","IPT/TIG domain-containing protein",1,11303894.3564809
"Ga0164294_107740851_GEODES005","Ga0164294_10774085","NO CLASSIFICATION MH","hypothetical protein",1,9852157.96358091
"Ga0164294_107769501_GEODES005","Ga0164294_10776950","None","hypothetical protein",1,6400213.15046074
"Ga0164294_107810712_GEODES005","Ga0164294_10781071","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit c",5,45651181.4279939
"Ga0164294_107821081_GEODES005","Ga0164294_10782108","None","hypothetical protein",1,36354686.5388895
"Ga0164294_107948731_GEODES005","Ga0164294_10794873","NO CLASSIFICATION MH","hypothetical protein",1,6620726.85478067
"Ga0164294_108011651_GEODES005","Ga0164294_10801165","None","hypothetical protein",3,93843431.9894788
"Ga0164294_108032961_GEODES005","Ga0164294_10803296","NO CLASSIFICATION MH","Cytochrome c5",2,24516235.0561704
"Ga0164294_108055371_GEODES005","Ga0164294_10805537","None","hypothetical protein",1,31986068.7058099
"Ga0164294_108058601_GEODES005","Ga0164294_10805860","NO CLASSIFICATION MH","hypothetical protein",1,14514822.6113823
"Ga0164294_108118021_GEODES005","Ga0164294_10811802","None","hypothetical protein",1,37653167.2434567
"Ga0164294_108130192_GEODES005","Ga0164294_10813019","None","hypothetical protein",1,9770370.6953667
"Ga0164294_108168781_GEODES005","Ga0164294_10816878","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase beta chain",1,6287406.27607093
"Ga0164294_108202191_GEODES005","Ga0164294_10820219","None","hypothetical protein",5,3238499.74126242
"Ga0164294_108244541_GEODES005","Ga0164294_10824454","NO CLASSIFICATION MH","large subunit ribosomal protein L23",1,5950096.3058079
"Ga0164294_108255571_GEODES005","Ga0164294_10825557","NO CLASSIFICATION MH","hypothetical protein",1,9648553.31723159
"Ga0164294_108263491_GEODES005","Ga0164294_10826349","None","hypothetical protein",0,53888008.5549009
"Ga0164294_108331661_GEODES005","Ga0164294_10833166","NO CLASSIFICATION MH","hypothetical protein",3,223450653.10933
"Ga0164294_108357441_GEODES005","Ga0164294_10835744","None","hypothetical protein",1,58675194.3412673
"Ga0164294_108402881_GEODES005","Ga0164294_10840288","None","hypothetical protein",1,6448144.16944765
"Ga0164294_108472581_GEODES005","Ga0164294_10847258","None","Outer membrane protein (porin)",2,37927384.6727293
"Ga0164294_108483251_GEODES005","Ga0164294_10848325","NO CLASSIFICATION MH","SprB repeat-containing protein/SprB repeat-containing protein",2,14482639.0350586
"Ga0164294_108561961_GEODES005","Ga0164294_10856196","None","hypothetical protein",1,27442652.2559966
"Ga0164294_108563101_GEODES005","Ga0164294_10856310","None","hypothetical protein",4,12326679.9934978
"Ga0164294_108568081_GEODES005","Ga0164294_10856808","NO CLASSIFICATION MH","hypothetical protein",1,6889707.02433856
"Ga0164294_108576661_GEODES005","Ga0164294_10857666","None","hypothetical protein",1,18450163.6076587
"Ga0164294_108604791_GEODES005","Ga0164294_10860479","NO CLASSIFICATION MH","hypothetical protein",7,13115504.8270491
"Ga0164294_108734361_GEODES005","Ga0164294_10873436","None","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,35839781.712471
"Ga0164294_108756981_GEODES005","Ga0164294_10875698","None","hypothetical protein",1,14788790.8197655
"Ga0164294_108829981_GEODES005","Ga0164294_10882998","NO CLASSIFICATION MH","polyadenylate-binding protein",2,6067842.09917883
"Ga0164294_108872951_GEODES005","Ga0164294_10887295","None","hypothetical protein",1,41466443.3080001
"Ga0164294_108974691_GEODES005","Ga0164294_10897469","NO CLASSIFICATION MH","hypothetical protein",4,10586937.774996
"Ga0164294_108993152_GEODES005","Ga0164294_10899315","NO CLASSIFICATION MH","LacI family transcriptional regulator",2,6833040.6130249
"Ga0164294_109012852_GEODES005","Ga0164294_10901285","NO CLASSIFICATION MH","flagellar basal-body rod protein FlgC",3,9152615.70170216
"Ga0164294_109019081_GEODES005","Ga0164294_10901908","NO CLASSIFICATION MH","2-methylcitrate dehydratase",1,9333359.87332459
"Ga0164294_109071891_GEODES005","Ga0164294_10907189","NO CLASSIFICATION MH","S-adenosylmethionine synthetase",1,6886523.52609733
"Ga0164294_109123581_GEODES005","Ga0164294_10912358","NO CLASSIFICATION MH","aconitate hydratase",1,22239632.0876171
"Ga0164294_109164341_GEODES005","Ga0164294_10916434","None","hypothetical protein",4,8415483.43508572
"Ga0164294_109185201_GEODES005","Ga0164294_10918520","NO CLASSIFICATION MH","magnesium chelatase subunit H",6,3250186.5932332
"Ga0164294_109220111_GEODES005","Ga0164294_10922011","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",6,12908635.5306097
"Ga0164294_109256221_GEODES005","Ga0164294_10925622","None","Dpy-30 motif-containing protein",1,5271564.90112623
"Ga0164294_109258841_GEODES005","Ga0164294_10925884","None","hypothetical protein",1,7600476.18193137
"Ga0164294_109381582_GEODES005","Ga0164294_10938158","None","hypothetical protein",1,22717230.733274
"Ga0164294_109478881_GEODES005","Ga0164294_10947888","NO CLASSIFICATION MH","hypothetical protein",1,34105748.6040966
"Ga0164294_109490741_GEODES005","Ga0164294_10949074","None","hypothetical protein",1,61758711.2491494
"Ga0164294_109521812_GEODES005","Ga0164294_10952181","None","hypothetical protein",6,260781513.178936
"Ga0164294_109579501_GEODES005","Ga0164294_10957950","None","hypothetical protein",5,5549199.47413316
"Ga0164294_109641481_GEODES005","Ga0164294_10964148","None","hypothetical protein",1,6812880.94495231
"Ga0164294_109702801_GEODES005","Ga0164294_10970280","None","hypothetical protein",2,2721329.72948297
"Ga0164294_109743901_GEODES005","Ga0164294_10974390","NO CLASSIFICATION MH","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)",2,13268849.6253178
"Ga0164294_109801952_GEODES005","Ga0164294_10980195","None","hypothetical protein",9,11195373.0462843
"Ga0164294_109809661_GEODES005","Ga0164294_10980966","NO CLASSIFICATION MH","hypothetical protein",1,32948460.564129
"Ga0164294_109811122_GEODES005","Ga0164294_10981112","NO CLASSIFICATION MH","hypothetical protein",1,19636469.2702088
"Ga0164294_109811381_GEODES005","Ga0164294_10981138","NO CLASSIFICATION MH","elongation factor G",2,10004967.8312248
"Ga0164294_109837431_GEODES005","Ga0164294_10983743","None","hypothetical protein",1,17332269.8515858
"Ga0164294_109856791_GEODES005","Ga0164294_10985679","None","hypothetical protein",1,27852425.0552124
"Ga0164294_109923511_GEODES005","Ga0164294_10992351","None","hypothetical protein",1,5876776.15635432
"Ga0164294_109924251_GEODES005","Ga0164294_10992425","NO CLASSIFICATION MH","Myosin heavy chain",1,14381989.5285888
"Ga0164294_109925971_GEODES005","Ga0164294_10992597","NO CLASSIFICATION MH","EGF-like domain-containing protein",2,6012232.26604583
"Ga0164294_109935721_GEODES005","Ga0164294_10993572","NO CLASSIFICATION MH","hypothetical protein",1,54049413.8666318
"Ga0164294_109991341_GEODES005","Ga0164294_10999134","NO CLASSIFICATION MH","hypothetical protein",4,49169255.4340317
"Ga0164294_110059291_GEODES005","Ga0164294_11005929","None","TRAP-type C4-dicarboxylate transport system, substrate-binding protein",4,7098184.99903566
"Ga0164294_110332571_GEODES005","Ga0164294_11033257","NO CLASSIFICATION MH","voltage-dependent calcium channel L type alpha-1D",1,11193626.9973401
"Ga0164294_110413241_GEODES005","Ga0164294_11041324","None","hypothetical protein",1,16003680.8771802
"Ga0164294_110435902_GEODES005","Ga0164294_11043590","NO CLASSIFICATION MH","small subunit ribosomal protein S13",5,28555348.8922777
"Ga0164294_110498981_GEODES005","Ga0164294_11049898","NO CLASSIFICATION MH","multiple sugar transport system substrate-binding protein",6,11646623.613081
"Ga0164294_110532011_GEODES005","Ga0164294_11053201","NO CLASSIFICATION MH","Uncaracterized surface protein containing fasciclin (FAS1) repeats",8,41053977.7559253
"Ga0164294_110579281_GEODES005","Ga0164294_11057928","NO CLASSIFICATION MH","hypothetical protein",1,63698697.7213843
"Ga0164294_110591671_GEODES005","Ga0164294_11059167","NO CLASSIFICATION MH","hypothetical protein",3,11083112.7530664
"Ga0164294_110599851_GEODES005","Ga0164294_11059985","None","hypothetical protein",1,7686664.10232154
"Ga0164294_110622751_GEODES005","Ga0164294_11062275","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit H",1,7595005.56188488
"Ga0164294_110676071_GEODES005","Ga0164294_11067607","NO CLASSIFICATION MH","pre-mRNA-splicing helicase BRR2",4,7150131.11430028
